date,camp_id,temperature_min,temperature_max,temperature_mean,hourly_observations,temperature_std,elevation_first,latitude_first,longitude_first,nwis_id_first
2011-12-11,C-26,19.490000000000002,23.98,21.6075,24,1.16204935164225,1435,58.36737,-134.36638,
2011-12-11,C-30,18.74,33.56,29.63208333333333,24,4.508462554069768,674,59.57544893154394,-133.70967902899886,
2011-12-12,C-10,20.47,22.99,21.500833333333333,24,0.718536657058103,1196,59.57564,-133.70982,
2011-12-12,C-17,20.92,21.66,21.32125,24,0.2673917903848517,1285,58.64721,-134.20635,
2011-12-12,C-18,24.42,24.69,24.572916666666668,24,0.09129403841037768,1705,59.34211,-134.10221,
2011-12-12,C-25,8.200000000000001,13.55,10.492083333333333,24,1.8856321259706919,2121,58.8067,-134.13613,
2011-12-12,C-26,17.09,21.150000000000002,18.695,24,1.2214389233515783,1435,58.36737,-134.36638,
2011-12-12,C-30,30.65,34.39,32.10708333333333,24,0.9383541519558358,674,59.57544893154394,-133.70967902899886,
2011-12-13,C-10,18.74,20.98,19.975833333333334,24,0.548895465352064,1196,59.57564,-133.70982,
2011-12-13,C-17,19.67,21.15,20.435,24,0.41724771080727746,1285,58.64721,-134.20635,
2011-12-13,C-18,24.14,24.58,24.385833333333334,24,0.13856144976983556,1705,59.34211,-134.10221,
2011-12-13,C-25,5.0600000000000005,8.540000000000001,7.146250000000001,24,0.9328302539094108,2121,58.8067,-134.13613,
2011-12-13,C-26,14.610000000000001,18.04,16.30666666666667,24,0.8134877496561214,1435,58.36737,-134.36638,
2011-12-13,C-30,12.6,30.45,18.301666666666666,24,5.691650380862392,674,59.57544893154394,-133.70967902899886,
2011-12-14,C-10,17.8,20.07,18.814583333333335,24,0.806074649508163,1196,59.57564,-133.70982,
2011-12-14,C-17,18.62,19.61,19.0,24,0.23503931216047558,1285,58.64721,-134.20635,
2011-12-14,C-18,23.87,24.14,24.03,24,0.07813032590542074,1705,59.34211,-134.10221,
2011-12-14,C-25,5.49,8.06,7.25125,24,0.6284785804519964,2121,58.8067,-134.13613,
2011-12-14,C-26,14.110000000000001,18.1,16.023333333333333,24,1.0006678929015649,1435,58.36737,-134.36638,
2011-12-14,C-30,13.67,27.82,23.766666666666666,24,4.767753701935412,674,59.57544893154394,-133.70967902899886,
2011-12-15,C-10,14.23,21.09,17.167083333333334,24,2.152465682535442,1196,59.57564,-133.70982,
2011-12-15,C-17,17.27,18.92,18.00583333333333,24,0.4996426259069467,1285,58.64721,-134.20635,
2011-12-15,C-18,23.82,24.85,24.395416666666666,24,0.42840431092974124,1705,59.34211,-134.10221,
2011-12-15,C-25,7.380000000000001,12.030000000000001,9.622083333333334,24,1.521646645740315,2121,58.8067,-134.13613,
2011-12-15,C-26,14.23,20.470000000000002,17.602083333333336,24,1.8641747892640146,1435,58.36737,-134.36638,
2011-12-15,C-30,22.22,32.76,27.528333333333336,24,3.0021089205780815,674,59.57544893154394,-133.70967902899886,
2011-12-16,C-10,20.18,24.2,22.619583333333335,24,1.1579084561197488,1196,59.57564,-133.70982,
2011-12-16,C-17,19.09,23.38,21.805000000000003,24,1.5423640804044094,1285,58.64721,-134.20635,
2011-12-16,C-18,24.69,24.9,24.790833333333335,24,0.0579292421964015,1705,59.34211,-134.10221,
2011-12-16,C-25,6.96,15.89,11.352916666666667,24,2.5432168591674644,2121,58.8067,-134.13613,
2011-12-16,C-26,18.86,23.93,20.84375,24,1.6818825179981587,1435,58.36737,-134.36638,
2011-12-16,C-30,25.87,34.15,30.987916666666667,24,2.4265810250256434,674,59.57544893154394,-133.70967902899886,
2011-12-17,C-10,13.05,19.15,15.349583333333333,24,1.5542633629630722,1196,59.57564,-133.70982,
2011-12-17,C-17,19.44,22.44,20.3325,24,0.9200342621219356,1285,58.64721,-134.20635,
2011-12-17,C-18,24.42,24.69,24.54125,24,0.062436924693786665,1705,59.34211,-134.10221,
2011-12-17,C-25,5.49,9.81,7.708333333333333,24,1.2799818839297707,2121,58.8067,-134.13613,
2011-12-17,C-26,16.67,21.150000000000002,18.882083333333334,24,0.9659506656169337,1435,58.36737,-134.36638,
2011-12-17,C-30,13.42,31.56,24.09166666666667,24,6.259581640879889,674,59.57544893154394,-133.70967902899886,
2011-12-18,C-10,15.77,23.21,20.44666666666667,24,2.5160349528688934,1196,59.57564,-133.70982,
2011-12-18,C-17,19.78,22.05,20.71625,24,1.004982424678681,1285,58.64721,-134.20635,
2011-12-18,C-18,24.36,25.06,24.734583333333333,24,0.3223012251142489,1705,59.34211,-134.10221,
2011-12-18,C-25,8.27,14.05,11.096666666666666,24,1.876756375439717,2121,58.8067,-134.13613,
2011-12-18,C-26,18.92,22.27,20.290833333333335,24,0.8965339861967295,1435,58.36737,-134.36638,
2011-12-18,C-30,13.86,33.11,28.607083333333332,24,6.019987345910914,674,59.57544893154394,-133.70967902899886,
2011-12-19,C-10,21.66,23.87,23.331666666666667,24,0.6262425330053266,1196,59.57564,-133.70982,
2011-12-19,C-17,22.1,22.83,22.569999999999997,24,0.21895006379259788,1285,58.64721,-134.20635,
2011-12-19,C-18,24.58,25.06,24.87291666666667,24,0.15244326575930714,1705,59.34211,-134.10221,
2011-12-19,C-25,9.940000000000001,13.17,11.597500000000002,24,0.999722787663618,2121,58.8067,-134.13613,
2011-12-19,C-26,17.330000000000002,21.490000000000002,19.883750000000003,24,1.1913960116274251,1435,58.36737,-134.36638,
2011-12-19,C-30,18.8,34.24,29.486666666666665,24,4.093767974847139,674,59.57544893154394,-133.70967902899886,
2011-12-20,C-10,20.47,21.99,21.317916666666665,24,0.45297066962026494,1196,59.57564,-133.70982,
2011-12-20,C-17,21.49,22.49,21.94541666666667,24,0.270924009346866,1285,58.64721,-134.20635,
2011-12-20,C-18,24.52,24.96,24.756249999999998,24,0.14070667917770482,1705,59.34211,-134.10221,
2011-12-20,C-25,8.67,11.06,9.804583333333333,24,0.6975109733696064,2121,58.8067,-134.13613,
2011-12-20,C-26,15.83,20.92,19.089583333333334,24,1.094005322166001,1435,58.36737,-134.36638,
2011-12-20,C-30,13.05,34.05,24.614583333333332,24,8.301711179900968,674,59.57544893154394,-133.70967902899886,
2011-12-21,C-10,20.3,24.2,21.948333333333334,24,1.069980360106902,1196,59.57564,-133.70982,
2011-12-21,C-17,21.21,23.21,21.62291666666667,24,0.5883911680733058,1285,58.64721,-134.20635,
2011-12-21,C-18,24.9,25.23,25.093333333333334,24,0.11235296349361434,1705,59.34211,-134.10221,
2011-12-21,C-25,8.940000000000001,15.520000000000001,11.514583333333334,24,2.3465070788332376,2121,58.8067,-134.13613,
2011-12-21,C-26,18.68,24.42,20.679166666666667,24,2.098359435092227,1435,58.36737,-134.36638,
2011-12-21,C-30,30.86,34.0,32.60041666666667,24,0.8436487996207027,674,59.57544893154394,-133.70967902899886,
2011-12-22,C-10,24.47,28.76,27.031666666666666,24,1.3215822752083666,1196,59.57564,-133.70982,
2011-12-22,C-17,23.49,27.77,26.294583333333335,24,1.339016443600259,1285,58.64721,-134.20635,
2011-12-22,C-18,25.06,25.23,25.117500000000003,24,0.05227435983015124,1705,59.34211,-134.10221,
2011-12-22,C-25,15.83,20.130000000000003,18.174583333333334,24,1.2464592606281983,2121,58.8067,-134.13613,
2011-12-22,C-26,23.32,28.080000000000002,25.71875,24,1.470138451036973,1435,58.36737,-134.36638,
2011-12-22,C-30,30.3,36.86,33.75125,24,2.01560933175575,674,59.57544893154394,-133.70967902899886,
2011-12-23,C-10,20.24,26.67,22.336250000000003,24,2.1738721463544373,1196,59.57564,-133.70982,
2011-12-23,C-17,21.09,26.24,23.23625,24,1.9835339838826538,1285,58.64721,-134.20635,
2011-12-23,C-18,25.12,25.23,25.175416666666667,24,0.044524459976869914,1705,59.34211,-134.10221,
2011-12-23,C-25,7.380000000000001,16.85,11.242083333333333,24,2.9540127154750713,2121,58.8067,-134.13613,
2011-12-23,C-26,16.25,24.200000000000003,19.555000000000003,24,2.5320673801049036,1435,58.36737,-134.36638,
2011-12-23,C-30,30.25,36.05,32.407916666666665,24,1.9033128536424493,674,59.57544893154394,-133.70967902899886,
2011-12-24,C-10,23.16,24.69,23.934583333333332,24,0.4537474797310947,1196,59.57564,-133.70982,
2011-12-24,C-17,21.77,24.58,22.933333333333334,24,0.86134206034974,1285,58.64721,-134.20635,
2011-12-24,C-18,25.23,25.33,25.26125,24,0.032344947861666314,1705,59.34211,-134.10221,
2011-12-24,C-25,12.030000000000001,15.34,13.407916666666667,24,1.0258060634009463,2121,58.8067,-134.13613,
2011-12-24,C-26,19.44,22.6,21.05125,24,0.8021455603567221,1435,58.36737,-134.36638,
2011-12-24,C-30,29.43,33.6,31.85375,24,1.2241014894696192,674,59.57544893154394,-133.70967902899886,
2011-12-25,C-10,14.42,24.96,21.274166666666666,24,3.8918352848056084,1196,59.57564,-133.70982,
2011-12-25,C-17,19.49,24.74,22.92958333333333,24,1.9681959940550895,1285,58.64721,-134.20635,
2011-12-25,C-18,25.06,25.28,25.121666666666666,24,0.06329136672129661,1705,59.34211,-134.10221,
2011-12-25,C-25,1.06,15.16,7.797916666666667,24,4.871193032304409,2121,58.8067,-134.13613,
2011-12-25,C-26,7.930000000000001,22.77,16.770416666666666,24,4.559823107902579,1435,58.36737,-134.36638,
2011-12-25,C-30,25.71,32.96,29.795,24,2.5399161232299505,674,59.57544893154394,-133.70967902899886,
2011-12-26,C-10,13.8,20.7,17.45375,24,2.7724385946075647,1196,59.57564,-133.70982,
2011-12-26,C-17,13.99,19.61,16.70625,24,2.075402134946173,1285,58.64721,-134.20635,
2011-12-26,C-18,24.96,25.33,25.115416666666665,24,0.12548962079605028,1705,59.34211,-134.10221,
2011-12-26,C-25,0.67,15.590000000000002,6.303750000000001,24,5.1462149978744405,2121,58.8067,-134.13613,
2011-12-26,C-26,8.81,20.64,12.192916666666667,24,3.400256357556214,1435,58.36737,-134.36638,
2011-12-26,C-30,19.55,28.91,22.611666666666665,24,2.67419336341401,674,59.57544893154394,-133.70967902899886,
2011-12-27,C-10,14.61,17.68,16.06083333333333,24,0.9396665304275753,1196,59.57564,-133.70982,
2011-12-27,C-17,16.43,19.61,17.821250000000003,24,1.0828557754543247,1285,58.64721,-134.20635,
2011-12-27,C-18,24.96,25.23,25.133333333333336,24,0.06888343441083652,1705,59.34211,-134.10221,
2011-12-27,C-25,2.42,5.7,4.05,24,0.9092184890715572,2121,58.8067,-134.13613,
2011-12-27,C-26,11.32,14.42,12.923333333333334,24,0.9706011882676985,1435,58.36737,-134.36638,
2011-12-27,C-30,18.45,28.55,25.655833333333334,24,2.820897046141089,674,59.57544893154394,-133.70967902899886,
2011-12-28,C-10,15.95,17.57,17.01,24,0.47596126988945753,1196,59.57564,-133.70982,
2011-12-28,C-17,14.91,16.25,15.39875,24,0.4024956116422946,1285,58.64721,-134.20635,
2011-12-28,C-18,20.41,24.36,22.979166666666668,24,1.2522602753028025,1705,59.34211,-134.10221,
2011-12-28,C-25,1.6700000000000002,15.65,7.763750000000001,24,4.874433579134227,2121,58.8067,-134.13613,
2011-12-28,C-26,9.41,17.740000000000002,11.526666666666666,24,2.117731901303162,1435,58.36737,-134.36638,
2011-12-28,C-30,11.32,22.99,18.162916666666668,24,3.272510642579655,674,59.57544893154394,-133.70967902899886,
2011-12-29,C-10,11.25,18.1,14.90125,24,1.9440328152982707,1196,59.57564,-133.70982,
2011-12-29,C-17,15.1,17.15,16.399166666666666,24,0.5753707059586555,1285,58.64721,-134.20635,
2011-12-29,C-18,23.82,24.03,23.96041666666667,24,0.07731804259126653,1705,59.34211,-134.10221,
2011-12-29,C-25,-1.3,8.47,2.3275,24,3.102858780011693,2121,58.8067,-134.13613,
2011-12-29,C-26,3.02,18.1,11.607916666666668,24,4.161894404743095,1435,58.36737,-134.36638,
2011-12-29,C-30,13.42,28.03,21.55875,24,4.641464641871049,674,59.57544893154394,-133.70967902899886,
2011-12-30,C-10,5.77,10.47,8.067083333333334,24,1.7635302518741671,1196,59.57564,-133.70982,
2011-12-30,C-17,11.58,14.85,12.797083333333333,24,0.9452097957443167,1285,58.64721,-134.20635,
2011-12-30,C-18,23.82,24.36,23.979166666666668,24,0.17822595981961248,1705,59.34211,-134.10221,
2011-12-30,C-25,-2.68,2.65,-0.32583333333333336,24,1.6499721121929585,2121,58.8067,-134.13613,
2011-12-30,C-26,3.83,11.96,7.946666666666666,24,2.027066131493809,1435,58.36737,-134.36638,
2011-12-30,C-30,4.56,21.26,14.515833333333333,24,5.056914265049188,674,59.57544893154394,-133.70967902899886,
2011-12-31,C-10,10.41,14.67,12.421739130434782,23,1.5371628297670326,1196,59.57564,-133.70982,
2011-12-31,C-17,11.12,12.79,11.537826086956523,23,0.5136319563279382,1285,58.64721,-134.20635,
2011-12-31,C-18,24.2,24.47,24.356086956521743,23,0.08653633658416274,1705,59.34211,-134.10221,
2011-12-31,C-25,-2.19,4.48,0.9256521739130436,23,1.9527203078757887,2121,58.8067,-134.13613,
2011-12-31,C-26,7.45,13.110000000000001,10.158695652173913,23,1.657504433965895,1435,58.36737,-134.36638,
2011-12-31,C-30,15.52,23.71,20.65826086956522,23,2.3224529590576384,674,59.57544893154394,-133.70967902899886,
2012-01-01,C-10,13.42,21.21,17.522083333333335,24,2.374077357017132,1196,59.57564,-133.70982,
2012-01-01,C-17,12.86,20.98,14.285833333333334,24,2.2933759369989466,1285,58.64721,-134.20635,
2012-01-01,C-18,24.42,24.96,24.81375,24,0.13337793638021103,1705,59.34211,-134.10221,
2012-01-01,C-25,0.8200000000000001,17.09,10.911666666666667,24,5.060500633995285,2121,58.8067,-134.13613,
2012-01-01,C-26,8.47,24.14,12.29125,24,5.3663640937749015,1435,58.36737,-134.36638,
2012-01-01,C-30,13.99,27.77,21.96083333333333,24,3.357212763027076,674,59.57544893154394,-133.70967902899886,
2012-01-02,C-10,14.17,25.82,19.195833333333333,24,4.070679802928623,1196,59.57564,-133.70982,
2012-01-02,C-17,19.44,24.9,22.52916666666667,24,1.8689823240299068,1285,58.64721,-134.20635,
2012-01-02,C-18,24.9,25.06,24.990416666666665,24,0.06931209610642625,1705,59.34211,-134.10221,
2012-01-02,C-25,2.42,17.630000000000003,7.505416666666666,24,5.708305146444743,2121,58.8067,-134.13613,
2012-01-02,C-26,11.06,24.580000000000002,16.349583333333335,24,5.097147948622343,1435,58.36737,-134.36638,
2012-01-02,C-30,12.86,31.91,26.61916666666667,24,5.255059604730985,674,59.57544893154394,-133.70967902899886,
2012-01-03,C-10,12.03,21.6,15.373750000000001,24,3.2239778461047024,1196,59.57564,-133.70982,
2012-01-03,C-17,14.36,21.99,16.87875,24,2.1438147886014054,1285,58.64721,-134.20635,
2012-01-03,C-18,24.85,25.06,24.971249999999998,24,0.07079133452251186,1705,59.34211,-134.10221,
2012-01-03,C-25,2.12,19.44,10.22125,24,6.626377010298215,2121,58.8067,-134.13613,
2012-01-03,C-26,8.540000000000001,25.92,12.307083333333333,24,4.3383351637181775,1435,58.36737,-134.36638,
2012-01-03,C-30,8.81,24.25,15.742083333333333,24,3.6429013510693893,674,59.57544893154394,-133.70967902899886,
2012-01-04,C-10,22.72,27.19,25.61375,24,1.192271534946412,1196,59.57564,-133.70982,
2012-01-04,C-17,22.94,25.44,24.172083333333333,24,0.7116116378955666,1285,58.64721,-134.20635,
2012-01-04,C-18,22.99,24.96,24.08666666666667,24,0.6116880895036129,1705,59.34211,-134.10221,
2012-01-04,C-25,14.540000000000001,19.26,16.938333333333336,24,1.365005706841604,2121,58.8067,-134.13613,
2012-01-04,C-26,14.91,26.610000000000003,22.44333333333333,24,3.9887457619686937,1435,58.36737,-134.36638,
2012-01-04,C-30,10.34,21.26,17.517500000000002,24,3.093619309931753,674,59.57544893154394,-133.70967902899886,
2012-01-05,C-10,15.77,26.14,21.900833333333335,24,3.3852132636777434,1196,59.57564,-133.70982,
2012-01-05,C-17,20.64,25.55,23.580833333333334,24,1.8056575742267162,1285,58.64721,-134.20635,
2012-01-05,C-18,24.2,24.74,24.462083333333336,24,0.20820097244618496,1705,59.34211,-134.10221,
2012-01-05,C-25,1.29,16.490000000000002,9.514583333333334,24,5.474487849118394,2121,58.8067,-134.13613,
2012-01-05,C-26,13.860000000000001,26.080000000000002,20.312083333333334,24,4.6216042567269975,1435,58.36737,-134.36638,
2012-01-05,C-30,18.74,33.36,28.124166666666667,24,4.423156375128577,674,59.57544893154394,-133.70967902899886,
2012-01-06,C-10,13.86,22.1,16.210416666666667,24,2.5155628277941533,1196,59.57564,-133.70982,
2012-01-06,C-17,16.73,20.7,18.486250000000002,24,1.3222142577805838,1285,58.64721,-134.20635,
2012-01-06,C-18,24.69,25.12,24.94458333333333,24,0.15316882321738054,1705,59.34211,-134.10221,
2012-01-06,C-25,2.72,14.97,8.845833333333333,24,4.463984296242702,2121,58.8067,-134.13613,
2012-01-06,C-26,10.860000000000001,23.43,16.72625,24,3.856712739130815,1435,58.36737,-134.36638,
2012-01-06,C-30,18.27,26.29,23.335416666666664,24,2.0298103984419793,674,59.57544893154394,-133.70967902899886,
2012-01-07,C-10,22.72,28.29,24.707916666666666,24,1.8338222832833773,1196,59.57564,-133.70982,
2012-01-07,C-17,21.26,26.56,23.72375,24,1.6478518625378806,1285,58.64721,-134.20635,
2012-01-07,C-18,24.9,25.12,25.00791666666667,24,0.06593667361595096,1705,59.34211,-134.10221,
2012-01-07,C-25,11.32,20.64,16.233333333333334,24,2.913562986338603,2121,58.8067,-134.13613,
2012-01-07,C-26,20.75,27.610000000000003,23.87,24,2.062113731945516,1435,58.36737,-134.36638,
2012-01-07,C-30,26.03,35.42,31.007499999999997,24,2.9686730310388487,674,59.57544893154394,-133.70967902899886,
2012-01-08,C-10,23.87,28.6,26.412499999999998,24,1.4078514311438988,1196,59.57564,-133.70982,
2012-01-08,C-17,24.14,27.35,26.148750000000003,24,0.933843448848106,1285,58.64721,-134.20635,
2012-01-08,C-18,24.96,25.17,25.04125,24,0.062227667549856515,1705,59.34211,-134.10221,
2012-01-08,C-25,12.47,18.21,15.460416666666667,24,1.606542274485845,2121,58.8067,-134.13613,
2012-01-08,C-26,20.7,25.87,23.165000000000003,24,1.5635411313954015,1435,58.36737,-134.36638,
2012-01-08,C-30,31.91,35.9,33.63,24,1.080692209731299,674,59.57544893154394,-133.70967902899886,
2012-01-09,C-10,10.54,23.6,15.179583333333333,24,4.940415824046875,1196,59.57564,-133.70982,
2012-01-09,C-17,13.92,23.87,18.893333333333334,24,3.7027435969734026,1285,58.64721,-134.20635,
2012-01-09,C-18,25.01,25.28,25.1775,24,0.07657051311216893,1705,59.34211,-134.10221,
2012-01-09,C-25,-2.27,12.790000000000001,2.0933333333333333,24,5.327787424492434,2121,58.8067,-134.13613,
2012-01-09,C-26,6.19,20.810000000000002,11.465000000000002,24,5.058442791834347,1435,58.36737,-134.36638,
2012-01-09,C-30,-5.2,33.46,20.54583333333333,24,11.985209332907925,674,59.57544893154394,-133.70967902899886,
2012-01-10,C-10,10.27,16.73,12.362499999999999,24,2.2231279374086763,1196,59.57564,-133.70982,
2012-01-10,C-17,12.54,15.16,13.2425,24,0.6927716858357109,1285,58.64721,-134.20635,
2012-01-10,C-18,24.42,24.96,24.656666666666666,24,0.18910927751059645,1705,59.34211,-134.10221,
2012-01-10,C-25,-1.9400000000000002,10.47,2.845833333333333,24,4.241467052049702,2121,58.8067,-134.13613,
2012-01-10,C-26,5.7,20.580000000000002,12.559583333333334,24,5.063898205555864,1435,58.36737,-134.36638,
2012-01-10,C-30,-9.71,31.06,11.634583333333333,24,15.632649773767572,674,59.57544893154394,-133.70967902899886,
2012-01-11,C-10,17.45,24.31,21.275833333333335,24,2.031189235434486,1196,59.57564,-133.70982,
2012-01-11,C-17,15.71,21.77,19.425416666666667,24,1.7144982259152863,1285,58.64721,-134.20635,
2012-01-11,C-18,24.9,25.17,25.007499999999997,24,0.08906519351380941,1705,59.34211,-134.10221,
2012-01-11,C-25,10.21,16.37,13.154166666666669,24,2.390864709257095,2121,58.8067,-134.13613,
2012-01-11,C-26,18.57,24.25,20.74125,24,1.9277996299002342,1435,58.36737,-134.36638,
2012-01-11,C-30,30.2,34.15,32.33375,24,0.9109183731864766,674,59.57544893154394,-133.70967902899886,
2012-01-12,C-10,21.71,25.12,24.395,24,0.7991789264750015,1196,59.57564,-133.70982,
2012-01-12,C-17,21.99,23.65,23.30333333333333,24,0.48784946597211243,1285,58.64721,-134.20635,
2012-01-12,C-18,24.79,25.01,24.910416666666666,24,0.095893018590993,1705,59.34211,-134.10221,
2012-01-12,C-25,8.81,16.01,13.635,24,1.9587085363664454,2121,58.8067,-134.13613,
2012-01-12,C-26,17.98,23.650000000000002,21.83541666666667,24,1.477400711492598,1435,58.36737,-134.36638,
2012-01-12,C-30,28.55,33.16,31.702083333333334,24,1.139267419714612,674,59.57544893154394,-133.70967902899886,
2012-01-13,C-10,11.58,20.18,14.823333333333332,24,2.3846568738074465,1196,59.57564,-133.70982,
2012-01-13,C-17,16.19,23.38,20.372083333333332,24,2.2358268175265748,1285,58.64721,-134.20635,
2012-01-13,C-18,23.93,24.9,24.717083333333335,24,0.2306225820736554,1705,59.34211,-134.10221,
2012-01-13,C-25,-4.180000000000001,7.5200000000000005,0.6133333333333334,24,2.9658442110228873,2121,58.8067,-134.13613,
2012-01-13,C-26,3.68,16.970000000000002,9.470416666666667,24,3.4329015223741624,1435,58.36737,-134.36638,
2012-01-13,C-30,7.1,32.16,21.662499999999998,24,7.5160496388670195,674,59.57544893154394,-133.70967902899886,
2012-01-14,C-10,-5.2,11.25,-0.30124999999999985,24,5.3580871931656,1196,59.57564,-133.70982,
2012-01-14,C-17,-5.46,15.83,4.334166666666667,24,7.298161124358756,1285,58.64721,-134.20635,
2012-01-14,C-18,7.17,21.38,11.043333333333335,24,3.493480470405045,1705,59.34211,-134.10221,
2012-01-14,C-25,-22.18,-5.73,-13.36125,24,4.538174611487291,2121,58.8067,-134.13613,
2012-01-14,C-26,-16.39,1.36,-11.0025,24,5.18656563088507,1435,58.36737,-134.36638,
2012-01-14,C-30,-7.05,4.7,-3.4525,16,3.311997383251784,674,59.57544893154394,-133.70967902899886,
2012-01-15,C-10,-12.43,-2.6,-6.6308333333333325,24,3.2107874107610197,1196,59.57564,-133.70982,
2012-01-15,C-17,-10.86,-5.9,-8.824166666666667,24,1.1813070015385743,1285,58.64721,-134.20635,
2012-01-15,C-18,-8.23,9.41,2.0866666666666664,24,6.6035930053047736,1705,59.34211,-134.10221,
2012-01-15,C-25,-26.62,-8.870000000000001,-18.512916666666666,24,5.995835133596932,2121,58.8067,-134.13613,
2012-01-15,C-26,-19.19,-14.370000000000001,-16.184583333333332,24,1.051504012548596,1435,58.36737,-134.36638,
2012-01-16,C-10,-15.96,-12.43,-14.163333333333334,24,0.9730081847221199,1196,59.57564,-133.70982,
2012-01-16,C-17,-16.61,-11.25,-14.372083333333334,24,1.5341928317286375,1285,58.64721,-134.20635,
2012-01-16,C-18,-13.75,-4.69,-10.169166666666667,24,2.9714261203007886,1705,59.34211,-134.10221,
2012-01-16,C-25,-30.650000000000002,-24.73,-28.0025,24,1.4904252384149779,2121,58.8067,-134.13613,
2012-01-16,C-26,-22.68,-19.19,-20.844166666666666,24,0.8658944441476669,1435,58.36737,-134.36638,
2012-01-17,C-10,-16.17,-9.81,-13.660000000000002,24,2.0856465997695857,1196,59.57564,-133.70982,
2012-01-17,C-17,-18.05,-15.85,-17.07875,24,0.8554800965844697,1285,58.64721,-134.20635,
2012-01-17,C-18,-14.06,-9.71,-12.615833333333333,24,1.556193563088186,1705,59.34211,-134.10221,
2012-01-17,C-25,-31.42,-18.96,-26.105,24,3.919321147962944,2121,58.8067,-134.13613,
2012-01-17,C-26,-23.700000000000003,-19.19,-21.835000000000004,24,1.5540689929287599,1435,58.36737,-134.36638,
2012-01-18,C-10,-9.71,-2.93,-6.192916666666666,24,1.7854958613826284,1196,59.57564,-133.70982,
2012-01-18,C-17,-15.53,-9.53,-13.177083333333334,24,2.0641041412189223,1285,58.64721,-134.20635,
2012-01-18,C-18,-11.64,-5.38,-7.771666666666667,24,2.0116328359486153,1705,59.34211,-134.10221,
2012-01-18,C-25,-20.130000000000003,-12.83,-15.509583333333333,24,2.2232731044793974,2121,58.8067,-134.13613,
2012-01-18,C-26,-18.73,-6.78,-15.698333333333332,24,2.6801162639717337,1435,58.36737,-134.36638,
2012-01-19,C-10,-5.9,-2.27,-4.181666666666667,24,1.4561374357814092,1196,59.57564,-133.70982,
2012-01-19,C-17,-10.86,-9.43,-10.203333333333333,24,0.4960510726393666,1285,58.64721,-134.20635,
2012-01-19,C-18,-9.34,-6.52,-7.565,24,0.999704304108057,1705,59.34211,-134.10221,
2012-01-19,C-25,-21.2,-11.440000000000001,-16.704583333333336,24,2.3966570543638244,2121,58.8067,-134.13613,
2012-01-19,C-26,-16.5,-5.03,-14.277083333333335,24,3.1200382929181116,1435,58.36737,-134.36638,
2012-01-20,C-10,-2.27,2.5,-0.0012500000000000057,24,1.4993079925491424,1196,59.57564,-133.70982,
2012-01-20,C-17,-9.34,-4.01,-6.4075,24,1.9585936613894128,1285,58.64721,-134.20635,
2012-01-20,C-18,-6.34,-1.7,-4.196666666666666,24,1.5189689485524929,1705,59.34211,-134.10221,
2012-01-20,C-25,-16.17,-11.15,-13.684166666666668,24,1.4157220209418613,2121,58.8067,-134.13613,
2012-01-20,C-26,-16.61,-14.58,-15.559166666666668,24,0.5871220646855128,1435,58.36737,-134.36638,
2012-01-21,C-10,-1.22,4.84,1.7562499999999999,24,2.064582940303272,1196,59.57564,-133.70982,
2012-01-21,C-17,-4.18,-2.19,-3.9262499999999996,24,0.4093028271925642,1285,58.64721,-134.20635,
2012-01-21,C-18,-1.3,4.77,1.9016666666666666,24,1.9762979591115317,1705,59.34211,-134.10221,
2012-01-21,C-25,-16.5,10.540000000000001,0.032083333333333165,24,11.930161987007214,2121,58.8067,-134.13613,
2012-01-21,C-26,-15.96,-3.4200000000000004,-10.437916666666668,24,3.845193475277784,1435,58.36737,-134.36638,
2012-01-22,C-10,2.35,18.21,15.4475,24,4.099209096568666,1196,59.57564,-133.70982,
2012-01-22,C-17,0.9,15.59,12.83375,24,3.981367268425127,1285,58.64721,-134.20635,
2012-01-22,C-18,5.06,8.88,7.40375,24,1.0654772863961426,1705,59.34211,-134.10221,
2012-01-22,C-25,3.54,8.4,5.8775,24,1.3384587177535348,2121,58.8067,-134.13613,
2012-01-22,C-26,9.08,15.520000000000001,13.558750000000002,24,2.023559740096429,1435,58.36737,-134.36638,
2012-01-23,C-10,12.22,16.37,14.531666666666666,24,1.5798917592716575,1196,59.57564,-133.70982,
2012-01-23,C-17,14.11,15.28,14.575833333333334,24,0.36878079581550743,1285,58.64721,-134.20635,
2012-01-23,C-18,8.94,11.06,10.011666666666667,24,0.7091738406285745,1705,59.34211,-134.10221,
2012-01-23,C-25,4.34,7.58,5.5075,24,1.0033779902431328,2121,58.8067,-134.13613,
2012-01-23,C-26,6.82,13.92,10.447083333333333,24,1.9835485968919149,1435,58.36737,-134.36638,
2012-01-24,C-10,16.07,21.15,17.83375,24,1.2980581232380737,1196,59.57564,-133.70982,
2012-01-24,C-17,14.61,18.74,15.719999999999999,24,1.424896640034851,1285,58.64721,-134.20635,
2012-01-24,C-18,11.12,13.49,12.338333333333333,24,0.6846367914682089,1705,59.34211,-134.10221,
2012-01-24,C-25,2.87,15.22,8.673333333333334,24,4.914645961565923,2121,58.8067,-134.13613,
2012-01-24,C-26,8.81,21.490000000000002,12.507083333333334,24,3.335037290928552,1435,58.36737,-134.36638,
2012-01-25,C-10,12.86,22.27,16.919166666666666,24,3.088871915464435,1196,59.57564,-133.70982,
2012-01-25,C-17,16.55,19.15,18.24625,24,0.9034417885051567,1285,58.64721,-134.20635,
