Date Time,Temp (°F) LGR S/N: 22038779 c:1,Intensity (lum/ft²) LGR S/N: 22038779 c:2,Button Down LGR S/N: 22038779,Button Up LGR S/N: 22038779,Host Connected LGR S/N: 22038779,End Of File LGR S/N: 22038779
06/26/25 20:00:00,45.28,1327.10,,,,
06/26/25 20:05:00,44.27,1227.21,,,,
06/26/25 20:10:00,42.42,1138.26,,,,
06/26/25 20:15:00,40.49,1066.43,,,,
06/26/25 20:20:00,39.18,966.07,,,,
06/26/25 20:25:00,38.64,934.44,,,,
06/26/25 20:30:00,39.25,883.78,,,,
06/26/25 20:35:00,38.64,783.65,,,,
06/26/25 20:40:00,37.71,698.03,,,,
06/26/25 20:45:00,37.48,638.81,,,,
06/26/25 20:50:00,37.63,587.20,,,,
06/26/25 20:55:00,37.48,512.53,,,,
06/26/25 21:00:00,36.86,423.81,,,,
06/26/25 21:05:00,36.55,378.63,,,,
06/26/25 21:10:00,35.93,347.11,,,,
06/26/25 21:15:00,35.62,298.24,,,,
06/26/25 21:20:00,35.39,258.28,,,,
06/26/25 21:25:00,35.24,252.10,,,,
06/26/25 21:30:00,35.39,224.69,,,,
06/26/25 21:35:00,35.39,186.52,,,,
06/26/25 21:40:00,35.32,159.82,,,,
06/26/25 21:45:00,35.16,136.87,,,,
06/26/25 21:50:00,35.01,118.68,,,,
06/26/25 21:55:00,34.85,97.87,,,,
06/26/25 22:00:00,34.70,79.38,,,,
06/26/25 22:05:00,34.31,64.78,,,,
06/26/25 22:10:00,34.23,53.54,,,,
06/26/25 22:15:00,33.62,42.79,,,,
06/26/25 22:20:00,33.15,36.42,,,,
06/26/25 22:25:00,32.92,29.98,,,,
06/26/25 22:30:00,32.92,22.10,,,,
06/26/25 22:35:00,32.92,15.40,,,,
06/26/25 22:40:00,32.69,10.10,,,,
06/26/25 22:45:00,32.54,6.95,,,,
06/26/25 22:50:00,32.23,5.08,,,,
06/26/25 22:55:00,32.23,3.56,,,,
06/26/25 23:00:00,32.69,2.48,,,,
06/26/25 23:05:00,32.77,1.92,,,,
06/26/25 23:10:00,32.92,1.42,,,,
06/26/25 23:15:00,32.69,1.07,,,,
06/26/25 23:20:00,32.54,0.78,,,,
06/26/25 23:25:00,32.54,0.60,,,,
06/26/25 23:30:00,32.77,0.45,,,,
06/26/25 23:35:00,32.77,0.37,,,,
06/26/25 23:40:00,32.92,0.29,,,,
06/26/25 23:45:00,33.08,0.21,,,,
06/26/25 23:50:00,33.38,0.14,,,,
06/26/25 23:55:00,33.38,0.10,,,,
06/27/25 00:00:00,33.31,0.08,,,,
06/27/25 00:05:00,33.38,0.06,,,,
06/27/25 00:10:00,33.46,0.04,,,,
06/27/25 00:15:00,33.08,0.04,,,,
06/27/25 00:20:00,33.08,0.04,,,,
06/27/25 00:25:00,33.08,0.04,,,,
06/27/25 00:30:00,33.23,0.02,,,,
06/27/25 00:35:00,33.31,0.02,,,,
06/27/25 00:40:00,33.31,0.02,,,,
06/27/25 00:45:00,33.54,0.02,,,,
06/27/25 00:50:00,33.54,0.02,,,,
06/27/25 00:55:00,33.54,0.02,,,,
06/27/25 01:00:00,33.54,0.00,,,,
06/27/25 01:05:00,33.62,0.00,,,,
06/27/25 01:10:00,33.62,0.00,,,,
06/27/25 01:15:00,33.69,0.02,,,,
06/27/25 01:20:00,33.62,0.02,,,,
06/27/25 01:25:00,33.62,0.02,,,,
06/27/25 01:30:00,33.54,0.02,,,,
06/27/25 01:35:00,33.62,0.02,,,,
06/27/25 01:40:00,33.69,0.02,,,,
06/27/25 01:45:00,33.69,0.04,,,,
06/27/25 01:50:00,33.85,0.04,,,,
06/27/25 01:55:00,33.62,0.06,,,,
06/27/25 02:00:00,33.62,0.08,,,,
06/27/25 02:05:00,33.62,0.10,,,,
06/27/25 02:10:00,33.54,0.14,,,,
06/27/25 02:15:00,33.54,0.23,,,,
06/27/25 02:20:00,33.54,0.23,,,,
06/27/25 02:25:00,33.62,0.31,,,,
06/27/25 02:30:00,33.69,0.45,,,,
06/27/25 02:35:00,33.69,0.55,,,,
06/27/25 02:40:00,33.85,0.74,,,,
06/27/25 02:45:00,33.77,0.99,,,,
06/27/25 02:50:00,33.77,1.32,,,,
06/27/25 02:55:00,33.62,1.71,,,,
06/27/25 03:00:00,33.62,2.27,,,,
06/27/25 03:05:00,33.46,3.02,,,,
06/27/25 03:10:00,33.54,4.26,,,,
06/27/25 03:15:00,33.62,6.49,,,,
06/27/25 03:20:00,33.77,9.26,,,,
06/27/25 03:25:00,33.77,13.33,,,,
06/27/25 03:30:00,33.69,18.94,,,,
06/27/25 03:35:00,33.69,25.34,,,,
06/27/25 03:40:00,33.62,32.69,,,,
06/27/25 03:45:00,33.77,40.55,,,,
06/27/25 03:50:00,33.77,50.46,,,,
06/27/25 03:55:00,33.62,62.55,,,,
06/27/25 04:00:00,33.54,75.04,,,,
06/27/25 04:05:00,33.62,87.76,,,,
06/27/25 04:10:00,33.69,102.65,,,,
06/27/25 04:15:00,33.69,120.76,,,,
06/27/25 04:20:00,33.69,141.87,,,,
06/27/25 04:25:00,33.85,162.38,,,,
06/27/25 04:30:00,33.85,180.93,,,,
06/27/25 04:35:00,34.08,211.91,,,,
06/27/25 04:40:00,34.23,246.51,,,,
06/27/25 04:45:00,34.23,299.43,,,,
06/27/25 04:50:00,34.39,367.81,,,,
06/27/25 04:55:00,34.62,429.40,,,,
06/27/25 05:00:00,34.93,503.96,,,,
06/27/25 05:05:00,35.01,572.70,,,,
06/27/25 05:10:00,35.24,684.24,,,,
06/27/25 05:15:00,35.70,765.34,,,,
06/27/25 05:20:00,35.93,839.54,,,,
06/27/25 05:25:00,36.32,1038.37,,,,
06/27/25 05:30:00,37.25,1220.55,,,,
06/27/25 05:35:00,37.40,1114.47,,,,
06/27/25 05:40:00,37.17,990.80,,,,
06/27/25 05:45:00,36.78,931.11,,,,
06/27/25 05:50:00,36.71,954.89,,,,
06/27/25 05:55:00,37.17,1091.64,,,,
06/27/25 06:00:00,37.94,1185.82,,,,
06/27/25 06:05:00,38.71,1181.54,,,,
06/27/25 06:10:00,39.49,1378.47,,,,
06/27/25 06:15:00,40.10,1660.06,,,,
06/27/25 06:20:00,40.80,1884.09,,,,
06/27/25 06:25:00,40.57,1561.60,,,,
06/27/25 06:30:00,39.95,1596.80,,,,
06/27/25 06:35:00,39.64,1723.80,,,,
06/27/25 06:40:00,39.95,2076.74,,,,
06/27/25 06:45:00,40.03,2079.59,,,,
06/27/25 06:50:00,40.18,2436.34,,,,
06/27/25 06:55:00,40.57,2673.22,,,,
06/27/25 07:00:00,41.26,2975.74,,,,
06/27/25 07:05:00,41.42,2836.84,,,,
06/27/25 07:10:00,40.95,2776.91,,,,
06/27/25 07:15:00,40.80,2746.47,,,,
06/27/25 07:20:00,42.27,3351.51,,,,
06/27/25 07:25:00,44.97,3762.48,,,,
06/27/25 07:30:00,46.28,3181.22,,,,
06/27/25 07:35:00,47.21,3622.64,,,,
06/27/25 07:40:00,48.60,3707.30,,,,
06/27/25 07:45:00,47.75,3374.34,,,,
06/27/25 07:50:00,48.37,3838.59,,,,
06/27/25 07:55:00,51.84,4849.84,,,,
06/27/25 08:00:00,54.16,4596.79,,,,
06/27/25 08:05:00,51.30,4686.22,,,,
06/27/25 08:10:00,50.68,4492.15,,,,
06/27/25 08:15:00,50.45,4804.18,,,,
06/27/25 08:20:00,50.22,4585.38,,,,
06/27/25 08:25:00,49.60,4722.37,,,,
06/27/25 08:30:00,49.52,4583.47,,,,
06/27/25 08:35:00,50.37,4762.32,,,,
06/27/25 08:40:00,51.30,4739.49,,,,
06/27/25 08:45:00,52.69,4905.02,,,,
06/27/25 08:50:00,53.23,5437.76,,,,
06/27/25 08:55:00,55.78,7152.04,,,,
06/27/25 09:00:00,58.95,7462.18,,,,
06/27/25 09:05:00,63.19,8470.58,,,,
06/27/25 09:10:00,64.43,8036.77,,,,
06/27/25 09:15:00,64.50,8615.18,,,,
06/27/25 09:20:00,64.89,7635.32,,,,
06/27/25 09:25:00,64.27,8025.36,,,,
06/27/25 09:30:00,65.74,8013.94,,,,
06/27/25 09:35:00,65.89,7557.31,,,,
06/27/25 09:40:00,65.59,7614.39,,,,
06/27/25 09:45:00,63.73,7435.54,,,,
06/27/25 09:50:00,64.74,7749.48,,,,
06/27/25 09:55:00,68.52,8649.43,,,,
06/27/25 10:00:00,70.84,8204.21,,,,
06/27/25 10:05:00,69.76,6295.85,,,,
06/27/25 10:10:00,67.59,6269.22,,,,
06/27/25 10:15:00,67.13,7344.21,,,,
06/27/25 10:20:00,70.84,8790.22,,,,
06/27/25 10:25:00,74.93,8539.07,,,,
06/27/25 10:30:00,79.64,9307.74,,,,
06/27/25 10:35:00,79.33,8291.73,,,,
06/27/25 10:40:00,78.33,7979.70,,,,
06/27/25 10:45:00,79.95,9798.62,,,,
06/27/25 10:50:00,84.89,10323.75,,,,
06/27/25 10:55:00,84.74,8215.62,,,,
06/27/25 11:00:00,81.88,7433.64,,,,
06/27/25 11:05:00,82.03,7515.45,,,,
06/27/25 11:10:00,83.04,8698.90,,,,
06/27/25 11:15:00,84.04,8607.57,,,,
06/27/25 11:20:00,82.65,9098.45,,,,
06/27/25 11:25:00,80.34,9132.70,,,,
06/27/25 11:30:00,75.86,8931.02,,,,
06/27/25 11:35:00,73.77,9353.41,,,,
06/27/25 11:40:00,73.31,8778.81,,,,
06/27/25 11:45:00,75.32,9635.00,,,,
06/27/25 11:50:00,76.78,8702.70,,,,
06/27/25 11:55:00,74.23,8299.34,,,,
06/27/25 12:00:00,74.23,8059.61,,,,
06/27/25 12:05:00,75.08,8443.94,,,,
06/27/25 12:10:00,78.56,8794.03,,,,
06/27/25 12:15:00,79.95,8771.20,,,,
06/27/25 12:20:00,81.49,9387.65,,,,
06/27/25 12:25:00,84.04,9711.10,,,,
06/27/25 12:30:00,83.66,9277.30,,,,
06/27/25 12:35:00,84.43,9311.55,,,,
06/27/25 12:40:00,86.82,10118.27,,,,
06/27/25 12:45:00,89.06,10171.54,,,,
06/27/25 12:50:00,87.52,9307.74,,,,
06/27/25 12:55:00,83.50,9726.32,,,,
06/27/25 13:00:00,80.41,9334.38,,,,
06/27/25 13:05:00,78.25,8249.87,,,,
06/27/25 13:10:00,74.08,8284.12,,,,
06/27/25 13:15:00,73.54,7694.30,,,,
06/27/25 13:20:00,72.77,7911.20,,,,
06/27/25 13:25:00,72.84,8067.22,,,,
06/27/25 13:30:00,73.15,8010.14,,,,
06/27/25 13:35:00,73.77,8086.24,,,,
06/27/25 13:40:00,74.23,7757.09,,,,
06/27/25 13:45:00,75.39,7732.35,,,,
06/27/25 13:50:00,79.95,8097.66,,,,
06/27/25 13:55:00,81.96,8630.40,,,,
06/27/25 14:00:00,82.96,8942.43,,,,
06/27/25 14:05:00,83.96,9273.49,,,,
06/27/25 14:10:00,84.74,9726.32,,,,
06/27/25 14:15:00,84.43,9745.35,,,,
06/27/25 14:20:00,84.27,9661.63,,,,
06/27/25 14:25:00,87.05,9509.42,,,,
06/27/25 14:30:00,90.61,9277.30,,,,
06/27/25 14:35:00,93.62,9954.64,,,,
06/27/25 14:40:00,95.32,9246.86,,,,
06/27/25 14:45:00,96.86,9486.59,,,,
06/27/25 14:50:00,93.46,8744.56,,,,
06/27/25 14:55:00,87.90,8253.68,,,,
06/27/25 15:00:00,80.64,8794.03,,,,
06/27/25 15:05:00,74.54,8668.45,,,,
06/27/25 15:10:00,68.67,9246.86,,,,
06/27/25 15:15:00,67.67,9033.76,,,,
06/27/25 15:20:00,66.28,8835.89,,,,
06/27/25 15:25:00,63.66,8002.53,,,,
06/27/25 15:30:00,61.88,7346.11,,,,
06/27/25 15:35:00,59.10,6830.50,,,,
06/27/25 15:40:00,59.79,7462.18,,,,
06/27/25 15:45:00,61.26,7186.29,,,,
06/27/25 15:50:00,59.79,5953.38,,,,
06/27/25 15:55:00,57.25,5443.47,,,,
06/27/25 16:00:00,55.86,5021.08,,,,
06/27/25 16:05:00,57.09,6598.37,,,,
06/27/25 16:10:00,60.10,6522.27,,,,
06/27/25 16:15:00,59.79,5671.79,,,,
06/27/25 16:20:00,58.71,5742.18,,,,
06/27/25 16:25:00,62.03,7505.94,,,,
06/27/25 16:30:00,65.74,7483.10,,,,
06/27/25 16:35:00,62.65,6172.18,,,,
06/27/25 16:40:00,61.26,5924.84,,,,
06/27/25 16:45:00,56.78,4984.93,,,,
06/27/25 16:50:00,56.01,5068.65,,,,
06/27/25 16:55:00,55.08,4851.75,,,,
06/27/25 17:00:00,57.01,5745.99,,,,
06/27/25 17:05:00,57.94,5152.36,,,,
06/27/25 17:10:00,56.86,4739.49,,,,
06/27/25 17:15:00,56.47,5144.75,,,,
06/27/25 17:20:00,55.86,5140.95,,,,
06/27/25 17:25:00,53.54,4497.85,,,,
06/27/25 17:30:00,50.22,4124.94,,,,
06/27/25 17:35:00,48.83,3944.18,,,,
06/27/25 17:40:00,48.06,3855.71,,,,
06/27/25 17:45:00,48.98,4052.63,,,,
06/27/25 17:50:00,49.45,3836.68,,,,
06/27/25 17:55:00,49.76,3953.70,,,,
06/27/25 18:00:00,51.22,3656.88,,,,
06/27/25 18:05:00,51.15,3635.00,,,,
06/27/25 18:10:00,50.84,3680.67,,,,
06/27/25 18:15:00,50.76,3099.41,,,,
06/27/25 18:20:00,48.13,2481.05,,,,
06/27/25 18:25:00,46.28,2368.79,,,,
06/27/25 18:30:00,46.82,3116.53,,,,
06/27/25 18:35:00,47.90,3915.64,,,,
06/27/25 18:40:00,46.51,3866.18,,,,
06/27/25 18:45:00,45.20,3632.15,,,,
06/27/25 18:50:00,43.19,2931.03,,,,
06/27/25 18:55:00,40.41,2577.13,,,,
06/27/25 19:00:00,38.33,2258.44,,,,
06/27/25 19:05:00,37.25,2000.63,,,,
06/27/25 19:10:00,36.55,1837.00,,,,
06/27/25 19:15:00,35.93,1594.42,,,,
06/27/25 19:20:00,35.32,1399.40,,,,
06/27/25 19:25:00,35.01,1245.76,,,,
06/27/25 19:30:00,34.54,1007.45,,,,
06/27/25 19:35:00,34.23,794.83,,,,
06/27/25 19:40:00,34.00,710.64,,,,
06/27/25 19:45:00,33.93,776.52,,,,
06/27/25 19:50:00,34.31,966.07,,,,
06/27/25 19:55:00,34.70,1069.76,,,,
06/27/25 20:00:00,34.85,992.23,,,,
06/27/25 20:05:00,34.70,827.18,,,,
06/27/25 20:10:00,34.54,805.29,,,,
06/27/25 20:15:00,34.93,869.27,,,,
06/27/25 20:20:00,35.24,883.07,,,,
06/27/25 20:25:00,35.39,822.42,,,,
06/27/25 20:30:00,35.55,782.94,,,,
06/27/25 20:35:00,35.93,782.94,,,,
06/27/25 20:40:00,35.93,622.40,,,,
06/27/25 20:45:00,35.47,636.91,,,,
06/27/25 20:50:00,35.08,565.56,,,,
06/27/25 20:55:00,34.70,440.82,,,,
06/27/25 21:00:00,34.23,381.60,,,,
06/27/25 21:05:00,34.00,334.27,,,,
06/27/25 21:10:00,33.85,315.48,,,,
06/27/25 21:15:00,33.62,284.56,,,,
06/27/25 21:20:00,33.54,274.69,,,,
06/27/25 21:25:00,33.54,252.81,,,,
06/27/25 21:30:00,33.54,232.42,,,,
06/27/25 21:35:00,33.77,199.54,,,,
06/27/25 21:40:00,33.62,157.50,,,,
06/27/25 21:45:00,33.46,123.14,,,,
06/27/25 21:50:00,33.31,99.77,,,,
06/27/25 21:55:00,33.31,85.11,,,,
06/27/25 22:00:00,33.23,68.11,,,,
06/27/25 22:05:00,33.23,56.68,,,,
06/27/25 22:10:00,33.31,45.50,,,,
06/27/25 22:15:00,33.23,36.39,,,,
06/27/25 22:20:00,33.23,28.78,,,,
06/27/25 22:25:00,33.23,20.85,,,,
06/27/25 22:30:00,33.31,15.30,,,,
06/27/25 22:35:00,33.31,11.00,,,,
06/27/25 22:40:00,33.23,8.02,,,,
06/27/25 22:45:00,33.23,6.19,,,,
06/27/25 22:50:00,33.31,4.46,,,,
06/27/25 22:55:00,33.38,2.98,,,,
06/27/25 23:00:00,33.38,2.15,,,,
06/27/25 23:05:00,33.62,1.63,,,,
06/27/25 23:10:00,33.62,1.19,,,,
06/27/25 23:15:00,33.54,0.95,,,,
06/27/25 23:20:00,33.31,0.68,,,,
06/27/25 23:25:00,33.31,0.49,,,,
06/27/25 23:30:00,33.15,0.35,,,,
06/27/25 23:35:00,33.00,0.33,,,,
06/27/25 23:40:00,33.15,0.21,,,,
06/27/25 23:45:00,32.92,0.14,,,,
06/27/25 23:50:00,33.08,0.16,,,,
06/27/25 23:55:00,33.00,0.08,,,,
06/28/25 00:00:00,33.00,0.06,,,,
06/28/25 00:05:00,33.23,0.04,,,,
06/28/25 00:10:00,33.08,0.04,,,,
06/28/25 00:15:00,32.84,0.02,,,,
06/28/25 00:20:00,33.08,0.02,,,,
06/28/25 00:25:00,33.15,0.02,,,,
06/28/25 00:30:00,33.23,0.02,,,,
06/28/25 00:35:00,33.15,0.00,,,,
06/28/25 00:40:00,33.23,0.00,,,,
06/28/25 00:45:00,33.23,0.00,,,,
06/28/25 00:50:00,33.31,0.00,,,,
06/28/25 00:55:00,33.23,0.00,,,,
06/28/25 01:00:00,33.31,0.00,,,,
06/28/25 01:05:00,33.23,0.00,,,,
06/28/25 01:10:00,33.08,0.00,,,,
06/28/25 01:15:00,32.84,0.00,,,,
06/28/25 01:20:00,32.84,0.00,,,,
06/28/25 01:25:00,32.84,0.00,,,,
06/28/25 01:30:00,32.69,0.02,,,,
06/28/25 01:35:00,32.77,0.02,,,,
06/28/25 01:40:00,32.92,0.02,,,,
06/28/25 01:45:00,33.00,0.02,,,,
06/28/25 01:50:00,33.23,0.04,,,,
06/28/25 01:55:00,33.46,0.04,,,,
06/28/25 02:00:00,33.69,0.06,,,,
06/28/25 02:05:00,33.62,0.06,,,,
06/28/25 02:10:00,33.46,0.08,,,,
06/28/25 02:15:00,33.31,0.10,,,,
06/28/25 02:20:00,33.38,0.14,,,,
06/28/25 02:25:00,33.23,0.21,,,,
06/28/25 02:30:00,33.08,0.27,,,,
06/28/25 02:35:00,33.08,0.37,,,,
06/28/25 02:40:00,33.23,0.49,,,,
06/28/25 02:45:00,33.23,0.72,,,,
06/28/25 02:50:00,33.46,1.01,,,,
06/28/25 02:55:00,33.62,1.38,,,,
06/28/25 03:00:00,33.69,1.83,,,,
06/28/25 03:05:00,33.69,2.48,,,,
06/28/25 03:10:00,33.54,3.60,,,,
06/28/25 03:15:00,33.31,5.37,,,,
06/28/25 03:20:00,33.08,7.43,,,,
06/28/25 03:25:00,32.92,10.17,,,,
06/28/25 03:30:00,32.84,13.90,,,,
06/28/25 03:35:00,32.84,18.53,,,,
06/28/25 03:40:00,33.23,24.90,,,,
06/28/25 03:45:00,33.23,34.99,,,,
06/28/25 03:50:00,33.38,44.67,,,,
06/28/25 03:55:00,33.54,55.10,,,,
06/28/25 04:00:00,33.46,64.48,,,,
06/28/25 04:05:00,33.23,77.32,,,,
06/28/25 04:10:00,33.62,102.48,,,,
06/28/25 04:15:00,33.85,126.82,,,,
06/28/25 04:20:00,33.77,148.29,,,,
06/28/25 04:25:00,33.62,162.68,,,,
06/28/25 04:30:00,33.46,176.53,,,,
06/28/25 04:35:00,33.54,216.13,,,,
06/28/25 04:40:00,33.46,262.33,,,,
06/28/25 04:45:00,33.54,297.88,,,,
06/28/25 04:50:00,33.77,390.16,,,,
06/28/25 04:55:00,34.16,475.07,,,,
06/28/25 05:00:00,34.47,583.40,,,,
06/28/25 05:05:00,34.77,706.59,,,,
06/28/25 05:10:00,35.01,794.83,,,,
06/28/25 05:15:00,35.01,829.79,,,,
06/28/25 05:20:00,34.93,860.71,,,,
06/28/25 05:25:00,34.85,902.81,,,,
06/28/25 05:30:00,34.70,794.12,,,,
06/28/25 05:35:00,34.39,825.75,,,,
06/28/25 05:40:00,34.62,863.33,,,,
06/28/25 05:45:00,34.77,894.96,,,,
06/28/25 05:50:00,34.93,948.23,,,,
06/28/25 05:55:00,35.08,1019.34,,,,
06/28/25 06:00:00,35.01,1100.20,,,,
06/28/25 06:05:00,35.32,1231.96,,,,
06/28/25 06:10:00,35.62,1384.65,,,,
06/28/25 06:15:00,35.70,1347.55,,,,
06/28/25 06:20:00,35.55,1181.54,,,,
06/28/25 06:25:00,35.86,1670.52,,,,
06/28/25 06:30:00,35.93,1584.43,,,,
06/28/25 06:35:00,36.32,1706.67,,,,
06/28/25 06:40:00,36.32,1600.12,,,,
06/28/25 06:45:00,36.40,1661.96,,,,
06/28/25 06:50:00,36.16,1605.36,,,,
06/28/25 06:55:00,36.09,1639.13,,,,
06/28/25 07:00:00,36.24,1689.55,,,,
06/28/25 07:05:00,36.47,1779.92,,,,
06/28/25 07:10:00,36.71,1953.07,,,,
06/28/25 07:15:00,36.71,1908.83,,,,
06/28/25 07:20:00,36.55,1874.11,,,,
06/28/25 07:25:00,36.55,1913.11,,,,
06/28/25 07:30:00,36.78,1944.98,,,,
06/28/25 07:35:00,36.78,1927.38,,,,
06/28/25 07:40:00,36.94,2024.41,,,,
06/28/25 07:45:00,37.09,2112.89,,,,
06/28/25 07:50:00,37.25,2205.17,,,,
06/28/25 07:55:00,37.55,2316.47,,,,
06/28/25 08:00:00,38.25,2643.73,,,,
06/28/25 08:05:00,39.25,3130.80,,,,
06/28/25 08:10:00,39.79,3210.71,,,,
06/28/25 08:15:00,40.18,3375.29,,,,
06/28/25 08:20:00,40.10,3175.52,,,,
06/28/25 08:25:00,40.57,3458.06,,,,
06/28/25 08:30:00,41.34,4273.34,,,,
06/28/25 08:35:00,42.34,4084.98,,,,
06/28/25 08:40:00,42.50,4005.07,,,,
06/28/25 08:45:00,42.96,3745.36,,,,
06/28/25 08:50:00,42.57,3742.50,,,,
06/28/25 08:55:00,43.27,4227.68,,,,
06/28/25 09:00:00,44.04,4273.34,,,,
06/28/25 09:05:00,44.81,4979.22,,,,
06/28/25 09:10:00,45.28,5582.36,,,,
06/28/25 09:15:00,47.13,6158.86,,,,
06/28/25 09:20:00,50.30,7353.72,,,,
06/28/25 09:25:00,48.98,6147.45,,,,
06/28/25 09:30:00,47.98,6023.78,,,,
06/28/25 09:35:00,46.90,6295.85,,,,
06/28/25 09:40:00,46.28,6242.58,,,,
06/28/25 09:45:00,46.44,5862.05,,,,
06/28/25 09:50:00,47.13,6507.05,,,,
06/28/25 09:55:00,48.29,7049.30,,,,
06/28/25 10:00:00,49.06,6973.20,,,,
06/28/25 10:05:00,47.90,6322.49,,,,
06/28/25 10:10:00,47.44,6451.87,,,,
06/28/25 10:15:00,46.90,6575.54,,,,
06/28/25 10:20:00,47.52,6638.33,,,,
06/28/25 10:25:00,49.37,7172.97,,,,
06/28/25 10:30:00,50.22,6885.67,,,,
06/28/25 10:35:00,50.84,7245.27,,,,
06/28/25 10:40:00,50.76,7481.20,,,,
06/28/25 10:45:00,50.53,7241.47,,,,
06/28/25 10:50:00,48.21,5795.46,,,,
06/28/25 10:55:00,45.43,5108.60,,,,
06/28/25 11:00:00,47.67,7169.17,,,,
06/28/25 11:05:00,50.61,8265.09,,,,
06/28/25 11:10:00,54.16,10776.58,,,,
06/28/25 11:15:00,54.23,8847.30,,,,
06/28/25 11:20:00,53.54,8508.63,,,,
06/28/25 11:25:00,53.77,8310.76,,,,
06/28/25 11:30:00,52.84,8744.56,,,,
06/28/25 11:35:00,53.93,9136.50,,,,
06/28/25 11:40:00,55.70,9863.31,,,,
06/28/25 11:45:00,55.55,8862.52,,,,
06/28/25 11:50:00,54.62,9425.71,,,,
06/28/25 11:55:00,54.85,9494.20,,,,
06/28/25 12:00:00,54.70,9718.71,,,,
06/28/25 12:05:00,54.16,8672.26,,,,
06/28/25 12:10:00,51.22,7612.48,,,,
06/28/25 12:15:00,48.83,6822.89,,,,
06/28/25 12:20:00,48.60,7104.48,,,,
06/28/25 12:25:00,48.37,7264.30,,,,
06/28/25 12:30:00,50.22,8341.20,,,,
06/28/25 12:35:00,51.15,8565.71,,,,
06/28/25 12:40:00,50.68,8318.37,,,,
06/28/25 12:45:00,50.14,8249.87,,,,
06/28/25 12:50:00,49.60,8052.00,,,,
06/28/25 12:55:00,49.22,7831.29,,,,
06/28/25 13:00:00,49.29,8048.19,,,,
06/28/25 13:05:00,50.22,8200.40,,,,
06/28/25 13:10:00,50.99,8227.04,,,,
06/28/25 13:15:00,51.76,9166.95,,,,
06/28/25 13:20:00,52.92,8832.08,,,,
06/28/25 13:25:00,52.15,7972.08,,,,
06/28/25 13:30:00,51.45,8101.46,,,,
06/28/25 13:35:00,51.69,8710.31,,,,
06/28/25 13:40:00,52.38,8790.22,,,,
06/28/25 13:45:00,51.30,7865.54,,,,
06/28/25 13:50:00,50.30,7361.34,,,,
06/28/25 13:55:00,49.76,7639.12,,,,
06/28/25 14:00:00,49.68,8219.43,,,,
06/28/25 14:05:00,50.68,8303.14,,,,
06/28/25 14:10:00,51.15,8748.36,,,,
06/28/25 14:15:00,50.99,8459.16,,,,
06/28/25 14:20:00,49.22,7717.13,,,,
06/28/25 14:25:00,46.44,7169.17,,,,
06/28/25 14:30:00,45.28,7085.45,,,,
06/28/25 14:35:00,44.97,7119.70,,,,
06/28/25 14:40:00,44.66,7414.61,,,,
06/28/25 14:45:00,44.12,7133.02,,,,
06/28/25 14:50:00,44.89,7696.20,,,,
06/28/25 14:55:00,44.43,6996.03,,,,
06/28/25 15:00:00,45.12,7190.10,,,,
06/28/25 15:05:00,45.28,6404.30,,,,
06/28/25 15:10:00,45.59,6956.07,,,,
06/28/25 15:15:00,46.51,7037.89,,,,
06/28/25 15:20:00,46.90,7022.66,,,,
06/28/25 15:25:00,47.36,7152.04,,,,
06/28/25 15:30:00,47.13,6769.61,,,,
06/28/25 15:35:00,45.97,6510.85,,,,
06/28/25 15:40:00,45.97,6956.07,,,,
06/28/25 15:45:00,45.74,6510.85,,,,
06/28/25 15:50:00,44.89,6206.43,,,,
06/28/25 15:55:00,44.12,5932.45,,,,
06/28/25 16:00:00,43.27,5534.80,,,,
06/28/25 16:05:00,43.50,5995.24,,,,
06/28/25 16:10:00,43.96,6029.48,,,,
06/28/25 16:15:00,43.50,6037.09,,,,
06/28/25 16:20:00,43.50,5844.93,,,,
06/28/25 16:25:00,43.42,5382.58,,,,
06/28/25 16:30:00,42.96,5137.14,,,,
06/28/25 16:35:00,42.65,4916.44,,,,
06/28/25 16:40:00,42.27,4838.43,,,,
06/28/25 16:45:00,42.27,4868.87,,,,
06/28/25 16:50:00,42.65,4726.17,,,,
06/28/25 16:55:00,42.65,4475.02,,,,
06/28/25 17:00:00,42.42,4372.28,,,,
06/28/25 17:05:00,44.04,5179.00,,,,
06/28/25 17:10:00,45.66,5745.99,,,,
06/28/25 17:15:00,46.36,5763.11,,,,
06/28/25 17:20:00,45.97,5298.87,,,,
06/28/25 17:25:00,43.73,4397.01,,,,
06/28/25 17:30:00,42.65,4459.80,,,,
06/28/25 17:35:00,43.11,4598.69,,,,
06/28/25 17:40:00,42.42,4248.61,,,,
06/28/25 17:45:00,42.65,4311.39,,,,
06/28/25 17:50:00,43.04,4528.30,,,,
06/28/25 17:55:00,42.88,4090.69,,,,
06/28/25 18:00:00,42.65,3771.99,,,,
06/28/25 18:05:00,42.42,3697.79,,,,
06/28/25 18:10:00,42.34,3545.58,,,,
06/28/25 18:15:00,42.42,3538.92,,,,
06/28/25 18:20:00,43.04,3541.77,,,,
06/28/25 18:25:00,43.50,3404.78,,,,
06/28/25 18:30:00,43.66,3596.95,,,,
06/28/25 18:35:00,42.96,3399.08,,,,
06/28/25 18:40:00,42.73,3319.17,,,,
06/28/25 18:45:00,41.65,3020.45,,,,
06/28/25 18:50:00,42.11,3356.27,,,,
06/28/25 18:55:00,42.81,3469.47,,,,
