#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
10889,07/30/2025 13:05:00,15.27,0.00,,,,,,
10890,07/30/2025 13:10:00,15.36,0.00,,,,,,
10891,07/30/2025 13:15:00,15.44,0.00,,,,,,
10892,07/30/2025 13:20:00,15.48,0.00,,,,,,
10893,07/30/2025 13:25:00,15.53,0.00,,,,,,
10894,07/30/2025 13:30:00,15.61,0.00,,,,,,
10895,07/30/2025 13:35:00,15.61,0.00,,,,,,
10896,07/30/2025 13:40:00,15.70,0.00,,,,,,
10897,07/30/2025 13:45:00,15.74,0.00,,,,,,
10898,07/30/2025 13:50:00,15.74,0.00,,,,,,
10899,07/30/2025 13:55:00,15.78,0.00,,,,,,
10900,07/30/2025 14:00:00,15.87,0.00,,,,,,
10901,07/30/2025 14:05:00,15.87,0.00,,,,,,
10902,07/30/2025 14:10:00,15.87,0.00,,,,,,
10903,07/30/2025 14:15:00,15.87,0.00,,,,,,
10904,07/30/2025 14:20:00,15.96,1.63,,,,,,
10905,07/30/2025 14:25:00,16.17,1.43,,,,,,
10906,07/30/2025 14:30:00,16.43,5.93,,,,,,
10907,07/30/2025 14:35:00,16.73,6.54,,,,,,
10908,07/30/2025 14:40:00,17.03,4.08,,,,,,
10909,07/30/2025 14:45:00,17.24,4.31,,,,,,
10910,07/30/2025 14:50:00,17.41,2.04,,,,,,
10911,07/30/2025 14:55:00,17.59,8.81,,,,,,
10912,07/30/2025 15:00:00,17.80,2.86,,,,,,
10913,07/30/2025 15:05:00,18.02,2.86,,,,,,
10914,07/30/2025 15:10:00,18.14,1.63,,,,,,
10915,07/30/2025 15:15:00,18.27,1.63,,,,,,
10916,07/30/2025 15:20:00,18.44,3.68,,,,,,
10917,07/30/2025 15:25:00,18.53,2.86,,,,,,
10918,07/30/2025 15:30:00,18.66,1.43,,,,,,
10919,07/30/2025 15:35:00,18.83,1.22,,,,,,
10920,07/30/2025 15:40:00,18.87,1.43,,,,,,
10921,07/30/2025 15:45:00,18.96,2.45,,,,,,
10922,07/30/2025 15:50:00,19.00,28.37,,,,,,
10923,07/30/2025 15:55:00,19.17,1.22,,,,,,
10924,07/30/2025 16:00:00,19.35,1.84,,,,,,
10925,07/30/2025 16:05:00,19.43,1.63,,,,,,
10926,07/30/2025 16:10:00,19.47,1.43,,,,,,
10927,07/30/2025 16:15:00,19.52,4.72,,,,,,
10928,07/30/2025 16:20:00,19.69,1.84,,,,,,
10929,07/30/2025 16:25:00,19.77,1.22,,,,,,
10930,07/30/2025 16:30:00,19.77,0.81,,,,,,
10931,07/30/2025 16:35:00,19.82,2.04,,,,,,
10932,07/30/2025 16:40:00,19.82,1.22,,,,,,
10933,07/30/2025 16:45:00,19.86,1.43,,,,,,
10934,07/30/2025 16:50:00,19.90,0.61,,,,,,
10935,07/30/2025 16:55:00,19.95,0.81,,,,,,
10936,07/30/2025 17:00:00,19.99,1.02,,,,,,
10937,07/30/2025 17:05:00,19.99,1.43,,,,,,
10938,07/30/2025 17:10:00,19.95,0.40,,,,,,
10939,07/30/2025 17:15:00,19.95,0.40,,,,,,
10940,07/30/2025 17:20:00,19.95,1.02,,,,,,
10941,07/30/2025 17:25:00,19.95,0.81,,,,,,
10942,07/30/2025 17:30:00,19.90,0.61,,,,,,
10943,07/30/2025 17:35:00,19.82,0.61,,,,,,
10944,07/30/2025 17:40:00,19.77,0.61,,,,,,
10945,07/30/2025 17:45:00,19.69,0.40,,,,,,
10946,07/30/2025 17:50:00,19.60,0.81,,,,,,
10947,07/30/2025 17:55:00,19.52,0.20,,,,,,
10948,07/30/2025 18:00:00,19.47,0.40,,,,,,
10949,07/30/2025 18:05:00,19.35,0.20,,,,,,
10950,07/30/2025 18:10:00,19.22,0.00,,,,,,
10951,07/30/2025 18:15:00,19.17,0.00,,,,,,
10952,07/30/2025 18:20:00,19.13,0.00,,,,,,
10953,07/30/2025 18:25:00,18.96,0.00,,,,,,
10954,07/30/2025 18:30:00,18.96,0.00,,,,,,
10955,07/30/2025 18:35:00,18.83,0.61,,,,,,
10956,07/30/2025 18:40:00,18.79,0.61,,,,,,
10957,07/30/2025 18:45:00,18.57,0.61,,,,,,
10958,07/30/2025 18:50:00,18.49,0.00,,,,,,
10959,07/30/2025 18:55:00,18.44,0.00,,,,,,
10960,07/30/2025 19:00:00,18.32,0.00,,,,,,
10961,07/30/2025 19:05:00,18.14,0.00,,,,,,
10962,07/30/2025 19:10:00,17.97,0.00,,,,,,
10963,07/30/2025 19:15:00,17.89,0.00,,,,,,
10964,07/30/2025 19:20:00,17.80,0.00,,,,,,
10965,07/30/2025 19:25:00,17.63,0.00,,,,,,
10966,07/30/2025 19:30:00,17.59,0.00,,,,,,
10967,07/30/2025 19:35:00,17.46,0.00,,,,,,
10968,07/30/2025 19:40:00,17.33,0.00,,,,,,
10969,07/30/2025 19:45:00,17.24,0.00,,,,,,
10970,07/30/2025 19:50:00,17.11,0.00,,,,,,
10971,07/30/2025 19:55:00,16.99,0.00,,,,,,
10972,07/30/2025 20:00:00,16.90,0.00,,,,,,
10973,07/30/2025 20:05:00,16.77,0.00,,,,,,
10974,07/30/2025 20:10:00,16.69,0.00,,,,,,
10975,07/30/2025 20:15:00,16.60,0.00,,,,,,
10976,07/30/2025 20:20:00,16.51,0.00,,,,,,
10977,07/30/2025 20:25:00,16.39,0.00,,,,,,
10978,07/30/2025 20:30:00,16.30,0.00,,,,,,
10979,07/30/2025 20:35:00,16.26,0.00,,,,,,
10980,07/30/2025 20:40:00,16.13,0.00,,,,,,
10981,07/30/2025 20:45:00,16.04,0.00,,,,,,
10982,07/30/2025 20:50:00,15.96,0.00,,,,,,
10983,07/30/2025 20:55:00,15.87,0.00,,,,,,
10984,07/30/2025 21:00:00,15.78,0.00,,,,,,
10985,07/30/2025 21:05:00,15.66,0.00,,,,,,
10986,07/30/2025 21:10:00,15.57,0.00,,,,,,
10987,07/30/2025 21:15:00,15.44,0.00,,,,,,
10988,07/30/2025 21:20:00,15.31,0.00,,,,,,
10989,07/30/2025 21:25:00,15.23,0.00,,,,,,
10990,07/30/2025 21:30:00,15.10,0.00,,,,,,
10991,07/30/2025 21:35:00,15.01,0.00,,,,,,
10992,07/30/2025 21:40:00,14.97,0.00,,,,,,
10993,07/30/2025 21:45:00,14.88,0.00,,,,,,
10994,07/30/2025 21:50:00,14.80,0.00,,,,,,
10995,07/30/2025 21:55:00,14.71,0.00,,,,,,
10996,07/30/2025 22:00:00,14.58,0.00,,,,,,
10997,07/30/2025 22:05:00,14.58,0.00,,,,,,
10998,07/30/2025 22:10:00,14.50,0.00,,,,,,
10999,07/30/2025 22:15:00,14.41,0.00,,,,,,
11000,07/30/2025 22:20:00,14.37,0.00,,,,,,
11001,07/30/2025 22:25:00,14.28,0.00,,,,,,
11002,07/30/2025 22:30:00,14.28,0.00,,,,,,
11003,07/30/2025 22:35:00,14.15,0.00,,,,,,
11004,07/30/2025 22:40:00,14.11,0.00,,,,,,
11005,07/30/2025 22:45:00,13.98,0.00,,,,,,
11006,07/30/2025 22:50:00,13.94,0.00,,,,,,
11007,07/30/2025 22:55:00,13.85,0.00,,,,,,
11008,07/30/2025 23:00:00,13.85,0.00,,,,,,
11009,07/30/2025 23:05:00,13.77,0.00,,,,,,
11010,07/30/2025 23:10:00,13.77,0.00,,,,,,
11011,07/30/2025 23:15:00,13.68,0.00,,,,,,
11012,07/30/2025 23:20:00,13.64,0.00,,,,,,
11013,07/30/2025 23:25:00,13.60,0.00,,,,,,
11014,07/30/2025 23:30:00,13.55,0.00,,,,,,
11015,07/30/2025 23:35:00,13.51,0.00,,,,,,
11016,07/30/2025 23:40:00,13.47,0.00,,,,,,
11017,07/30/2025 23:45:00,13.43,0.00,,,,,,
11018,07/30/2025 23:50:00,13.30,0.00,,,,,,
11019,07/30/2025 23:55:00,13.25,0.00,,,,,,
11020,07/31/2025 00:00:00,13.21,0.00,,,,,,
11021,07/31/2025 00:05:00,13.17,0.00,,,,,,
11022,07/31/2025 00:10:00,13.12,0.00,,,,,,
11023,07/31/2025 00:15:00,13.04,0.00,,,,,,
11024,07/31/2025 00:20:00,13.00,0.00,,,,,,
11025,07/31/2025 00:25:00,12.91,0.00,,,,,,
11026,07/31/2025 00:30:00,12.87,0.00,,,,,,
11027,07/31/2025 00:35:00,12.82,0.00,,,,,,
11028,07/31/2025 00:40:00,12.74,0.00,,,,,,
11029,07/31/2025 00:45:00,12.74,0.00,,,,,,
11030,07/31/2025 00:50:00,12.65,0.00,,,,,,
11031,07/31/2025 00:55:00,12.65,0.00,,,,,,
11032,07/31/2025 01:00:00,12.57,0.00,,,,,,
11033,07/31/2025 01:05:00,12.52,0.00,,,,,,
11034,07/31/2025 01:10:00,12.48,0.00,,,,,,
11035,07/31/2025 01:15:00,12.40,0.00,,,,,,
11036,07/31/2025 01:20:00,12.40,0.00,,,,,,
11037,07/31/2025 01:25:00,12.31,0.00,,,,,,
11038,07/31/2025 01:30:00,12.27,0.00,,,,,,
11039,07/31/2025 01:35:00,12.22,0.00,,,,,,
11040,07/31/2025 01:40:00,12.22,0.00,,,,,,
11041,07/31/2025 01:45:00,12.18,0.00,,,,,,
11042,07/31/2025 01:50:00,12.10,0.00,,,,,,
11043,07/31/2025 01:55:00,12.05,0.00,,,,,,
11044,07/31/2025 02:00:00,11.97,0.00,,,,,,
11045,07/31/2025 02:05:00,11.97,0.00,,,,,,
11046,07/31/2025 02:10:00,11.92,0.00,,,,,,
11047,07/31/2025 02:15:00,11.88,0.00,,,,,,
11048,07/31/2025 02:20:00,11.79,0.00,,,,,,
11049,07/31/2025 02:25:00,11.79,0.00,,,,,,
11050,07/31/2025 02:30:00,11.79,0.00,,,,,,
11051,07/31/2025 02:35:00,11.67,0.00,,,,,,
11052,07/31/2025 02:40:00,11.67,0.00,,,,,,
11053,07/31/2025 02:45:00,11.62,0.00,,,,,,
11054,07/31/2025 02:50:00,11.62,0.00,,,,,,
11055,07/31/2025 02:55:00,11.54,0.00,,,,,,
11056,07/31/2025 03:00:00,11.54,0.00,,,,,,
11057,07/31/2025 03:05:00,11.45,0.00,,,,,,
11058,07/31/2025 03:10:00,11.45,0.00,,,,,,
11059,07/31/2025 03:15:00,11.41,0.00,,,,,,
11060,07/31/2025 03:20:00,11.32,0.00,,,,,,
11061,07/31/2025 03:25:00,11.28,0.00,,,,,,
11062,07/31/2025 03:30:00,11.28,0.00,,,,,,
11063,07/31/2025 03:35:00,11.19,0.00,,,,,,
11064,07/31/2025 03:40:00,11.19,0.00,,,,,,
11065,07/31/2025 03:45:00,11.15,0.00,,,,,,
11066,07/31/2025 03:50:00,11.07,0.00,,,,,,
11067,07/31/2025 03:55:00,11.07,0.00,,,,,,
11068,07/31/2025 04:00:00,10.98,0.00,,,,,,
11069,07/31/2025 04:05:00,10.98,0.00,,,,,,
11070,07/31/2025 04:10:00,10.94,0.00,,,,,,
11071,07/31/2025 04:15:00,10.85,0.00,,,,,,
11072,07/31/2025 04:20:00,10.85,0.00,,,,,,
11073,07/31/2025 04:25:00,10.81,0.00,,,,,,
11074,07/31/2025 04:30:00,10.77,0.00,,,,,,
11075,07/31/2025 04:35:00,10.72,0.00,,,,,,
11076,07/31/2025 04:40:00,10.72,0.00,,,,,,
11077,07/31/2025 04:45:00,10.68,0.00,,,,,,
11078,07/31/2025 04:50:00,10.64,0.00,,,,,,
11079,07/31/2025 04:55:00,10.55,0.00,,,,,,
11080,07/31/2025 05:00:00,10.55,0.00,,,,,,
11081,07/31/2025 05:05:00,10.51,0.00,,,,,,
11082,07/31/2025 05:10:00,10.51,0.00,,,,,,
11083,07/31/2025 05:15:00,10.46,0.00,,,,,,
11084,07/31/2025 05:20:00,10.46,0.00,,,,,,
11085,07/31/2025 05:25:00,10.38,0.00,,,,,,
11086,07/31/2025 05:30:00,10.38,0.00,,,,,,
11087,07/31/2025 05:35:00,10.34,0.00,,,,,,
11088,07/31/2025 05:40:00,10.29,0.00,,,,,,
11089,07/31/2025 05:45:00,10.25,0.00,,,,,,
11090,07/31/2025 05:50:00,10.29,0.00,,,,,,
11091,07/31/2025 05:55:00,10.25,0.00,,,,,,
11092,07/31/2025 06:00:00,10.25,0.00,,,,,,
11093,07/31/2025 06:05:00,10.21,0.00,,,,,,
11094,07/31/2025 06:10:00,10.21,0.00,,,,,,
11095,07/31/2025 06:15:00,10.12,0.00,,,,,,
11096,07/31/2025 06:20:00,10.12,0.00,,,,,,
11097,07/31/2025 06:25:00,10.12,0.00,,,,,,
11098,07/31/2025 06:30:00,10.12,0.00,,,,,,
11099,07/31/2025 06:35:00,9.99,0.00,,,,,,
11100,07/31/2025 06:40:00,10.04,0.00,,,,,,
11101,07/31/2025 06:45:00,10.04,0.00,,,,,,
11102,07/31/2025 06:50:00,10.04,0.00,,,,,,
11103,07/31/2025 06:55:00,9.99,0.00,,,,,,
11104,07/31/2025 07:00:00,9.99,0.00,,,,,,
11105,07/31/2025 07:05:00,9.99,0.00,,,,,,
11106,07/31/2025 07:10:00,9.99,0.00,,,,,,
11107,07/31/2025 07:15:00,9.99,0.00,,,,,,
11108,07/31/2025 07:20:00,9.99,0.00,,,,,,
11109,07/31/2025 07:25:00,9.95,0.20,,,,,,
11110,07/31/2025 07:30:00,9.99,0.20,,,,,,
11111,07/31/2025 07:35:00,9.95,0.20,,,,,,
11112,07/31/2025 07:40:00,9.95,0.00,,,,,,
11113,07/31/2025 07:45:00,9.95,0.40,,,,,,
11114,07/31/2025 07:50:00,9.95,0.00,,,,,,
11115,07/31/2025 07:55:00,10.04,0.00,,,,,,
11116,07/31/2025 08:00:00,10.04,0.40,,,,,,
11117,07/31/2025 08:05:00,9.99,0.61,,,,,,
11118,07/31/2025 08:10:00,9.99,0.40,,,,,,
11119,07/31/2025 08:15:00,10.04,0.40,,,,,,
11120,07/31/2025 08:20:00,10.12,0.40,,,,,,
11121,07/31/2025 08:25:00,10.12,0.40,,,,,,
11122,07/31/2025 08:30:00,10.21,0.61,,,,,,
11123,07/31/2025 08:35:00,10.16,0.40,,,,,,
11124,07/31/2025 08:40:00,10.21,0.61,,,,,,
11125,07/31/2025 08:45:00,10.34,0.40,,,,,,
11126,07/31/2025 08:50:00,10.29,0.20,,,,,,
11127,07/31/2025 08:55:00,10.34,0.61,,,,,,
11128,07/31/2025 09:00:00,10.34,0.40,,,,,,
11129,07/31/2025 09:05:00,10.38,0.40,,,,,,
11130,07/31/2025 09:10:00,10.38,0.61,,,,,,
11131,07/31/2025 09:15:00,10.46,0.61,,,,,,
11132,07/31/2025 09:20:00,10.46,0.40,,,,,,
11133,07/31/2025 09:25:00,10.51,0.40,,,,,,
11134,07/31/2025 09:30:00,10.59,0.40,,,,,,
11135,07/31/2025 09:35:00,10.59,0.61,,,,,,
11136,07/31/2025 09:40:00,10.68,0.61,,,,,,
11137,07/31/2025 09:45:00,10.72,0.40,,,,,,
11138,07/31/2025 09:50:00,10.85,0.61,,,,,,
11139,07/31/2025 09:55:00,10.89,0.61,,,,,,
11140,07/31/2025 10:00:00,10.98,0.40,,,,,,
11141,07/31/2025 10:05:00,11.07,0.40,,,,,,
11142,07/31/2025 10:10:00,11.19,0.40,,,,,,
11143,07/31/2025 10:15:00,11.24,0.61,,,,,,
11144,07/31/2025 10:20:00,11.41,0.61,,,,,,
11145,07/31/2025 10:25:00,11.45,1.02,,,,,,
11146,07/31/2025 10:30:00,11.49,0.61,,,,,,
11147,07/31/2025 10:35:00,11.58,0.61,,,,,,
11148,07/31/2025 10:40:00,11.67,1.02,,,,,,
11149,07/31/2025 10:45:00,11.75,1.02,,,,,,
11150,07/31/2025 10:50:00,11.84,0.61,,,,,,
11151,07/31/2025 10:55:00,11.84,1.02,,,,,,
11152,07/31/2025 11:00:00,11.97,1.22,,,,,,
11153,07/31/2025 11:05:00,11.97,0.40,,,,,,
11154,07/31/2025 11:10:00,12.10,0.81,,,,,,
11155,07/31/2025 11:15:00,12.14,1.02,,,,,,
11156,07/31/2025 11:20:00,12.22,1.43,,,,,,
11157,07/31/2025 11:25:00,12.27,1.63,,,,,,
11158,07/31/2025 11:30:00,12.27,1.84,,,,,,
11159,07/31/2025 11:35:00,12.40,1.84,,,,,,
11160,07/31/2025 11:40:00,12.48,2.04,,,,,,
11161,07/31/2025 11:45:00,12.57,1.84,,,,,,
11162,07/31/2025 11:50:00,12.65,1.63,,,,,,
11163,07/31/2025 11:55:00,12.65,1.84,,,,,,
11164,07/31/2025 12:00:00,12.82,1.63,,,,,,
11165,07/31/2025 12:05:00,12.87,2.04,,,,,,
11166,07/31/2025 12:10:00,12.95,1.84,,,,,,
11167,07/31/2025 12:15:00,13.00,2.04,,,,,,
11168,07/31/2025 12:20:00,13.08,1.63,,,,,,
11169,07/31/2025 12:25:00,13.17,1.84,,,,,,
11170,07/31/2025 12:30:00,13.25,1.43,,,,,,
11171,07/31/2025 12:35:00,13.34,1.22,,,,,,
11172,07/31/2025 12:40:00,13.38,2.65,,,,,,
11173,07/31/2025 12:45:00,13.47,0.00,,,,,,
11174,07/31/2025 12:50:00,13.68,0.00,,,,,,
11175,07/31/2025 12:55:00,13.68,0.00,,,,,,
11176,07/31/2025 13:00:00,13.81,0.00,,,,,,
11177,07/31/2025 13:05:00,13.94,0.00,,,,,,
11178,07/31/2025 13:10:00,14.03,0.00,,,,,,
11179,07/31/2025 13:15:00,14.11,0.00,,,,,,
11180,07/31/2025 13:20:00,14.15,0.00,,,,,,
11181,07/31/2025 13:25:00,14.24,0.00,,,,,,
11182,07/31/2025 13:30:00,14.28,0.00,,,,,,
11183,07/31/2025 13:35:00,14.33,0.00,,,,,,
11184,07/31/2025 13:40:00,14.41,0.00,,,,,,
11185,07/31/2025 13:45:00,14.45,0.00,,,,,,
11186,07/31/2025 13:50:00,14.50,0.00,,,,,,
11187,07/31/2025 13:55:00,14.54,0.00,,,,,,
11188,07/31/2025 14:00:00,14.58,0.00,,,,,,
11189,07/31/2025 14:05:00,14.63,0.00,,,,,,
11190,07/31/2025 14:10:00,14.71,0.00,,,,,,
11191,07/31/2025 14:15:00,14.75,0.00,,,,,,
11192,07/31/2025 14:20:00,14.88,0.00,,,,,,
11193,07/31/2025 14:25:00,15.01,0.00,,,,,,
11194,07/31/2025 14:30:00,15.23,0.00,,,,,,
11195,07/31/2025 14:35:00,15.40,0.00,,,,,,
11196,07/31/2025 14:40:00,15.61,0.00,,,,,,
11197,07/31/2025 14:45:00,15.91,0.00,,,,,,
11198,07/31/2025 14:50:00,16.17,0.00,,,,,,
11199,07/31/2025 14:55:00,16.43,0.00,,,,,,
11200,07/31/2025 15:00:00,16.69,0.00,,,,,,
11201,07/31/2025 15:05:00,16.99,0.00,,,,,,
11202,07/31/2025 15:10:00,17.20,0.00,,,,,,
11203,07/31/2025 15:15:00,17.46,0.00,,,,,,
11204,07/31/2025 15:20:00,17.72,0.00,,,,,,
11205,07/31/2025 15:25:00,17.89,0.00,,,,,,
11206,07/31/2025 15:30:00,18.10,0.00,,,,,,
11207,07/31/2025 15:35:00,18.23,0.00,,,,,,
11208,07/31/2025 15:40:00,18.32,0.00,,,,,,
11209,07/31/2025 15:45:00,18.36,0.00,,,,,,
11210,07/31/2025 15:50:00,18.32,0.00,,,,,,
11211,07/31/2025 15:55:00,18.36,0.00,,,,,,
11212,07/31/2025 16:00:00,18.32,0.00,,,,,,
11213,07/31/2025 16:05:00,18.36,0.00,,,,,,
11214,07/31/2025 16:10:00,18.36,0.00,,,,,,
11215,07/31/2025 16:15:00,18.36,0.00,,,,,,
11216,07/31/2025 16:20:00,18.27,0.00,,,,,,
11217,07/31/2025 16:25:00,18.23,0.00,,,,,,
11218,07/31/2025 16:30:00,18.14,0.00,,,,,,
11219,07/31/2025 16:35:00,18.14,0.00,,,,,,
11220,07/31/2025 16:40:00,18.06,0.00,,,,,,
11221,07/31/2025 16:45:00,18.02,0.00,,,,,,
11222,07/31/2025 16:50:00,17.93,0.00,,,,,,
11223,07/31/2025 16:55:00,17.84,0.00,,,,,,
11224,07/31/2025 17:00:00,17.80,0.00,,,,,,
11225,07/31/2025 17:05:00,17.63,0.00,,,,,,
11226,07/31/2025 17:10:00,17.63,0.00,,,,,,
11227,07/31/2025 17:15:00,17.54,0.00,,,,,,
11228,07/31/2025 17:20:00,17.46,0.00,,,,,,
11229,07/31/2025 17:25:00,17.41,0.00,,,,,,
11230,07/31/2025 17:30:00,17.33,0.00,,,,,,
11231,07/31/2025 17:35:00,17.24,0.00,,,,,,
11232,07/31/2025 17:40:00,17.20,0.00,,,,,,
11233,07/31/2025 17:45:00,17.11,0.00,,,,,,
11234,07/31/2025 17:50:00,17.07,0.00,,,,,,
11235,07/31/2025 17:55:00,16.94,0.00,,,,,,
11236,07/31/2025 18:00:00,16.81,0.00,,,,,,
11237,07/31/2025 18:05:00,16.73,0.00,,,,,,
11238,07/31/2025 18:10:00,16.60,0.00,,,,,,
11239,07/31/2025 18:15:00,16.47,0.00,,,,,,
11240,07/31/2025 18:20:00,16.34,0.00,,,,,,
11241,07/31/2025 18:25:00,16.21,0.00,,,,,,
11242,07/31/2025 18:30:00,16.08,0.00,,,,,,
11243,07/31/2025 18:35:00,15.96,0.00,,,,,,
11244,07/31/2025 18:40:00,15.83,0.00,,,,,,
11245,07/31/2025 18:45:00,15.74,0.00,,,,,,
11246,07/31/2025 18:50:00,15.61,0.00,,,,,,
11247,07/31/2025 18:55:00,15.48,0.00,,,,,,
11248,07/31/2025 19:00:00,15.36,0.00,,,,,,
11249,07/31/2025 19:05:00,15.23,0.00,,,,,,
11250,07/31/2025 19:10:00,15.18,0.00,,,,,,
11251,07/31/2025 19:15:00,15.01,0.00,,,,,,
11252,07/31/2025 19:20:00,14.93,0.00,,,,,,
11253,07/31/2025 19:25:00,14.84,0.00,,,,,,
11254,07/31/2025 19:30:00,14.71,0.40,,,,,,
11255,07/31/2025 19:35:00,14.63,0.00,,,,,,
11256,07/31/2025 19:40:00,14.45,0.00,,,,,,
11257,07/31/2025 19:45:00,14.41,0.00,,,,,,
11258,07/31/2025 19:50:00,14.33,0.00,,,,,,
11259,07/31/2025 19:55:00,14.24,0.00,,,,,,
11260,07/31/2025 20:00:00,14.11,0.00,,,,,,
11261,07/31/2025 20:05:00,13.98,0.00,,,,,,
11262,07/31/2025 20:10:00,13.94,0.00,,,,,,
11263,07/31/2025 20:15:00,13.77,0.00,,,,,,
11264,07/31/2025 20:20:00,13.73,0.00,,,,,,
11265,07/31/2025 20:25:00,13.64,0.00,,,,,,
11266,07/31/2025 20:30:00,13.51,0.00,,,,,,
11267,07/31/2025 20:35:00,13.43,0.00,,,,,,
11268,07/31/2025 20:40:00,13.30,0.00,,,,,,
11269,07/31/2025 20:45:00,13.17,0.00,,,,,,
11270,07/31/2025 20:50:00,13.12,0.00,,,,,,
11271,07/31/2025 20:55:00,13.00,0.00,,,,,,
11272,07/31/2025 21:00:00,12.91,0.00,,,,,,
11273,07/31/2025 21:05:00,12.78,0.00,,,,,,
11274,07/31/2025 21:10:00,12.65,0.00,,,,,,
11275,07/31/2025 21:15:00,12.61,0.00,,,,,,
11276,07/31/2025 21:20:00,12.48,0.00,,,,,,
11277,07/31/2025 21:25:00,12.40,0.00,,,,,,
11278,07/31/2025 21:30:00,12.27,0.00,,,,,,
11279,07/31/2025 21:35:00,12.22,0.00,,,,,,
11280,07/31/2025 21:40:00,12.14,0.00,,,,,,
11281,07/31/2025 21:45:00,12.05,0.00,,,,,,
11282,07/31/2025 21:50:00,12.01,0.00,,,,,,
11283,07/31/2025 21:55:00,11.92,0.00,,,,,,
11284,07/31/2025 22:00:00,11.79,0.00,,,,,,
11285,07/31/2025 22:05:00,11.71,0.00,,,,,,
11286,07/31/2025 22:10:00,11.62,0.00,,,,,,
11287,07/31/2025 22:15:00,11.58,0.00,,,,,,
11288,07/31/2025 22:20:00,11.49,0.00,,,,,,
11289,07/31/2025 22:25:00,11.41,0.00,,,,,,
11290,07/31/2025 22:30:00,11.32,0.00,,,,,,
11291,07/31/2025 22:35:00,11.24,0.00,,,,,,
11292,07/31/2025 22:40:00,11.24,0.00,,,,,,
11293,07/31/2025 22:45:00,11.15,0.00,,,,,,
11294,07/31/2025 22:50:00,11.07,0.00,,,,,,
11295,07/31/2025 22:55:00,11.02,0.00,,,,,,
11296,07/31/2025 23:00:00,11.02,0.00,,,,,,
11297,07/31/2025 23:05:00,10.94,0.00,,,,,,
11298,07/31/2025 23:10:00,10.94,0.00,,,,,,
11299,07/31/2025 23:15:00,10.81,0.00,,,,,,
11300,07/31/2025 23:20:00,10.77,0.00,,,,,,
11301,07/31/2025 23:25:00,10.77,0.00,,,,,,
11302,07/31/2025 23:30:00,10.68,0.00,,,,,,
11303,07/31/2025 23:35:00,10.64,0.00,,,,,,
11304,07/31/2025 23:40:00,10.59,0.00,,,,,,
11305,07/31/2025 23:45:00,10.51,0.00,,,,,,
11306,07/31/2025 23:50:00,10.51,0.00,,,,,,
11307,07/31/2025 23:55:00,10.38,0.00,,,,,,
11308,08/01/2025 00:00:00,10.38,0.00,,,,,,
11309,08/01/2025 00:05:00,10.34,0.00,,,,,,
11310,08/01/2025 00:10:00,10.29,0.00,,,,,,
11311,08/01/2025 00:15:00,10.21,0.00,,,,,,
11312,08/01/2025 00:20:00,10.16,0.00,,,,,,
11313,08/01/2025 00:25:00,10.16,0.00,,,,,,
11314,08/01/2025 00:30:00,10.08,0.00,,,,,,
11315,08/01/2025 00:35:00,10.08,0.00,,,,,,
11316,08/01/2025 00:40:00,9.99,0.00,,,,,,
11317,08/01/2025 00:45:00,9.95,0.00,,,,,,
11318,08/01/2025 00:50:00,9.91,0.00,,,,,,
11319,08/01/2025 00:55:00,9.86,0.00,,,,,,
11320,08/01/2025 01:00:00,9.78,0.00,,,,,,
11321,08/01/2025 01:05:00,9.82,0.00,,,,,,
11322,08/01/2025 01:10:00,9.78,0.00,,,,,,
11323,08/01/2025 01:15:00,9.69,0.00,,,,,,
11324,08/01/2025 01:20:00,9.69,0.00,,,,,,
11325,08/01/2025 01:25:00,9.65,0.00,,,,,,
11326,08/01/2025 01:30:00,9.65,0.00,,,,,,
11327,08/01/2025 01:35:00,9.56,0.00,,,,,,
11328,08/01/2025 01:40:00,9.56,0.00,,,,,,
11329,08/01/2025 01:45:00,9.44,0.00,,,,,,
11330,08/01/2025 01:50:00,9.44,0.00,,,,,,
11331,08/01/2025 01:55:00,9.44,0.00,,,,,,
11332,08/01/2025 02:00:00,9.44,0.00,,,,,,
11333,08/01/2025 02:05:00,9.39,0.00,,,,,,
11334,08/01/2025 02:10:00,9.39,0.00,,,,,,
11335,08/01/2025 02:15:00,9.31,0.00,,,,,,
11336,08/01/2025 02:20:00,9.26,0.00,,,,,,
11337,08/01/2025 02:25:00,9.22,0.00,,,,,,
11338,08/01/2025 02:30:00,9.22,0.00,,,,,,
11339,08/01/2025 02:35:00,9.22,0.00,,,,,,
11340,08/01/2025 02:40:00,9.14,0.00,,,,,,
11341,08/01/2025 02:45:00,9.14,0.00,,,,,,
11342,08/01/2025 02:50:00,9.09,0.00,,,,,,
11343,08/01/2025 02:55:00,9.09,0.00,,,,,,
11344,08/01/2025 03:00:00,9.05,0.00,,,,,,
11345,08/01/2025 03:05:00,9.05,0.00,,,,,,
11346,08/01/2025 03:10:00,9.05,0.00,,,,,,
11347,08/01/2025 03:15:00,9.05,0.00,,,,,,
11348,08/01/2025 03:20:00,8.96,0.00,,,,,,
11349,08/01/2025 03:25:00,8.92,0.00,,,,,,
11350,08/01/2025 03:30:00,8.96,0.00,,,,,,
11351,08/01/2025 03:35:00,8.96,0.00,,,,,,
11352,08/01/2025 03:40:00,8.92,0.00,,,,,,
