"Plot Title: 10568620"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10568620, SEN S/N: 10568620)","Intensity, lum/ft² (LGR S/N: 10568620, SEN S/N: 10568620)","End Of File (LGR S/N: 10568620, SEN S/N: 10568620)"
1463,06/27/25 09:50:00 AM,45.828,0.0,
1464,06/27/25 09:55:00 AM,44.742,0.0,
1465,06/27/25 10:00:00 AM,44.742,0.0,
1466,06/27/25 10:05:00 AM,43.466,0.0,
1467,06/27/25 10:10:00 AM,42.915,0.0,
1468,06/27/25 10:15:00 AM,43.466,0.0,
1469,06/27/25 10:20:00 AM,44.379,0.0,
1470,06/27/25 10:25:00 AM,46.188,0.0,
1471,06/27/25 10:30:00 AM,47.446,0.0,
1472,06/27/25 10:35:00 AM,49.228,0.0,
1473,06/27/25 10:40:00 AM,45.286,0.0,
1474,06/27/25 10:45:00 AM,43.831,0.0,
1475,06/27/25 10:50:00 AM,42.915,0.0,
1476,06/27/25 10:55:00 AM,42.732,0.0,
1477,06/27/25 11:00:00 AM,42.548,0.0,
1478,06/27/25 11:05:00 AM,44.379,0.0,
1479,06/27/25 11:10:00 AM,45.286,0.0,
1480,06/27/25 11:15:00 AM,45.466,0.0,
1481,06/27/25 11:20:00 AM,45.648,0.0,
1482,06/27/25 11:25:00 AM,44.742,0.0,
1483,06/27/25 11:30:00 AM,44.922,0.0,
1484,06/27/25 11:35:00 AM,44.013,0.0,
1485,06/27/25 11:40:00 AM,44.013,0.0,
1486,06/27/25 11:45:00 AM,43.282,0.0,
1487,06/27/25 11:50:00 AM,43.282,0.0,
1488,06/27/25 11:55:00 AM,44.922,0.0,
1489,06/27/25 12:00:00 PM,46.908,0.0,
1490,06/27/25 12:05:00 PM,47.266,0.0,
1491,06/27/25 12:10:00 PM,45.466,0.0,
1492,06/27/25 12:15:00 PM,45.286,0.0,
1493,06/27/25 12:20:00 PM,44.742,0.0,
1494,06/27/25 12:25:00 PM,45.648,0.0,
1495,06/27/25 12:30:00 PM,46.548,0.0,
1496,06/27/25 12:35:00 PM,43.648,0.0,
1497,06/27/25 12:40:00 PM,41.994,0.0,
1498,06/27/25 12:45:00 PM,42.915,0.0,
1499,06/27/25 12:50:00 PM,43.831,0.0,
1500,06/27/25 12:55:00 PM,44.379,0.0,
1501,06/27/25 01:00:00 PM,43.831,0.0,
1502,06/27/25 01:05:00 PM,44.560,0.0,
1503,06/27/25 01:10:00 PM,45.104,0.0,
1504,06/27/25 01:15:00 PM,47.266,0.0,
1505,06/27/25 01:20:00 PM,47.266,0.0,
1506,06/27/25 01:25:00 PM,47.982,0.0,
1507,06/27/25 01:30:00 PM,47.802,0.0,
1508,06/27/25 01:35:00 PM,49.228,0.0,
1509,06/27/25 01:40:00 PM,50.290,0.0,
1510,06/27/25 01:45:00 PM,49.228,0.0,
1511,06/27/25 01:50:00 PM,50.995,0.0,
1512,06/27/25 01:55:00 PM,52.925,0.0,
1513,06/27/25 02:00:00 PM,51.346,0.0,
1514,06/27/25 02:05:00 PM,49.404,0.0,
1515,06/27/25 02:10:00 PM,45.648,0.0,
1516,06/27/25 02:15:00 PM,44.922,0.0,
1517,06/27/25 02:20:00 PM,45.828,0.0,
1518,06/27/25 02:25:00 PM,43.099,0.0,
1519,06/27/25 02:30:00 PM,42.732,0.0,
1520,06/27/25 02:35:00 PM,42.548,0.0,
1521,06/27/25 02:40:00 PM,42.548,0.0,
1522,06/27/25 02:45:00 PM,42.179,0.0,
1523,06/27/25 02:50:00 PM,41.810,0.0,
1524,06/27/25 02:55:00 PM,41.067,0.0,
1525,06/27/25 03:00:00 PM,40.881,0.0,
1526,06/27/25 03:05:00 PM,40.509,0.0,
1527,06/27/25 03:10:00 PM,40.881,0.0,
1528,06/27/25 03:15:00 PM,40.881,0.0,
1529,06/27/25 03:20:00 PM,41.067,0.0,
1530,06/27/25 03:25:00 PM,41.067,0.0,
1531,06/27/25 03:30:00 PM,41.810,0.0,
1532,06/27/25 03:35:00 PM,42.548,0.0,
1533,06/27/25 03:40:00 PM,41.994,0.0,
1534,06/27/25 03:45:00 PM,41.810,0.0,
1535,06/27/25 03:50:00 PM,42.363,0.0,
1536,06/27/25 03:55:00 PM,41.067,0.0,
1537,06/27/25 04:00:00 PM,39.760,0.0,
1538,06/27/25 04:05:00 PM,39.573,0.0,
1539,06/27/25 04:10:00 PM,39.573,0.0,
1540,06/27/25 04:15:00 PM,39.947,0.0,
1541,06/27/25 04:20:00 PM,40.696,0.0,
1542,06/27/25 04:25:00 PM,41.067,0.0,
1543,06/27/25 04:30:00 PM,41.439,0.0,
1544,06/27/25 04:35:00 PM,41.810,0.0,
1545,06/27/25 04:40:00 PM,41.254,0.0,
1546,06/27/25 04:45:00 PM,40.509,0.0,
1547,06/27/25 04:50:00 PM,41.625,0.0,
1548,06/27/25 04:55:00 PM,42.732,0.0,
1549,06/27/25 05:00:00 PM,41.810,0.0,
1550,06/27/25 05:05:00 PM,41.625,0.0,
1551,06/27/25 05:10:00 PM,41.994,0.0,
1552,06/27/25 05:15:00 PM,40.321,0.0,
1553,06/27/25 05:20:00 PM,39.947,0.0,
1554,06/27/25 05:25:00 PM,40.509,0.0,
1555,06/27/25 05:30:00 PM,41.254,0.0,
1556,06/27/25 05:35:00 PM,40.881,0.0,
1557,06/27/25 05:40:00 PM,41.067,0.0,
1558,06/27/25 05:45:00 PM,41.067,0.0,
1559,06/27/25 05:50:00 PM,40.696,0.0,
1560,06/27/25 05:55:00 PM,40.509,0.0,
1561,06/27/25 06:00:00 PM,39.384,0.0,
1562,06/27/25 06:05:00 PM,39.573,0.0,
1563,06/27/25 06:10:00 PM,40.134,0.0,
1564,06/27/25 06:15:00 PM,40.134,0.0,
1565,06/27/25 06:20:00 PM,40.509,0.0,
1566,06/27/25 06:25:00 PM,40.321,0.0,
1567,06/27/25 06:30:00 PM,40.696,0.0,
1568,06/27/25 06:35:00 PM,39.947,0.0,
1569,06/27/25 06:40:00 PM,39.760,0.0,
1570,06/27/25 06:45:00 PM,39.760,0.0,
1571,06/27/25 06:50:00 PM,39.384,0.0,
1572,06/27/25 06:55:00 PM,39.760,0.0,
1573,06/27/25 07:00:00 PM,39.760,0.0,
1574,06/27/25 07:05:00 PM,39.384,0.0,
1575,06/27/25 07:10:00 PM,38.818,0.0,
1576,06/27/25 07:15:00 PM,38.818,0.0,
1577,06/27/25 07:20:00 PM,39.196,0.0,
1578,06/27/25 07:25:00 PM,38.818,0.0,
1579,06/27/25 07:30:00 PM,38.629,0.0,
1580,06/27/25 07:35:00 PM,38.818,0.0,
1581,06/27/25 07:40:00 PM,38.250,0.0,
1582,06/27/25 07:45:00 PM,39.573,0.0,
1583,06/27/25 07:50:00 PM,40.134,0.0,
1584,06/27/25 07:55:00 PM,40.134,0.0,
1585,06/27/25 08:00:00 PM,38.818,0.0,
1586,06/27/25 08:05:00 PM,38.440,0.0,
1587,06/27/25 08:10:00 PM,38.629,0.0,
1588,06/27/25 08:15:00 PM,38.629,0.0,
1589,06/27/25 08:20:00 PM,38.818,0.0,
1590,06/27/25 08:25:00 PM,39.007,0.0,
1591,06/27/25 08:30:00 PM,39.196,0.0,
1592,06/27/25 08:35:00 PM,39.196,0.0,
1593,06/27/25 08:40:00 PM,38.061,0.0,
1594,06/27/25 08:45:00 PM,37.107,0.0,
1595,06/27/25 08:50:00 PM,36.531,0.0,
1596,06/27/25 08:55:00 PM,36.145,0.0,
1597,06/27/25 09:00:00 PM,35.758,0.0,
1598,06/27/25 09:05:00 PM,36.145,0.0,
1599,06/27/25 09:10:00 PM,35.951,0.0,
1600,06/27/25 09:15:00 PM,35.951,0.0,
1601,06/27/25 09:20:00 PM,36.338,0.0,
1602,06/27/25 09:25:00 PM,35.758,0.0,
1603,06/27/25 09:30:00 PM,35.758,0.0,
1604,06/27/25 09:35:00 PM,36.338,0.0,
1605,06/27/25 09:40:00 PM,36.531,0.0,
1606,06/27/25 09:45:00 PM,36.723,0.0,
1607,06/27/25 09:50:00 PM,36.723,0.0,
1608,06/27/25 09:55:00 PM,36.338,0.0,
1609,06/27/25 10:00:00 PM,36.145,0.0,
1610,06/27/25 10:05:00 PM,35.951,0.0,
1611,06/27/25 10:10:00 PM,35.951,0.0,
1612,06/27/25 10:15:00 PM,36.531,0.0,
1613,06/27/25 10:20:00 PM,35.564,0.0,
1614,06/27/25 10:25:00 PM,34.981,0.0,
1615,06/27/25 10:30:00 PM,34.981,0.0,
1616,06/27/25 10:35:00 PM,34.981,0.0,
1617,06/27/25 10:40:00 PM,35.370,0.0,
1618,06/27/25 10:45:00 PM,36.145,0.0,
1619,06/27/25 10:50:00 PM,36.531,0.0,
1620,06/27/25 10:55:00 PM,36.338,0.0,
1621,06/27/25 11:00:00 PM,36.531,0.0,
1622,06/27/25 11:05:00 PM,36.723,0.0,
1623,06/27/25 11:10:00 PM,36.723,0.0,
1624,06/27/25 11:15:00 PM,36.723,0.0,
1625,06/27/25 11:20:00 PM,35.951,0.0,
1626,06/27/25 11:25:00 PM,36.145,0.0,
1627,06/27/25 11:30:00 PM,37.107,0.0,
1628,06/27/25 11:35:00 PM,36.723,0.0,
1629,06/27/25 11:40:00 PM,37.297,0.0,
1630,06/27/25 11:45:00 PM,36.338,0.0,
1631,06/27/25 11:50:00 PM,36.338,0.0,
1632,06/27/25 11:55:00 PM,36.145,0.0,
1633,06/28/25 12:00:00 AM,36.531,0.0,
1634,06/28/25 12:05:00 AM,37.297,0.0,
1635,06/28/25 12:10:00 AM,36.338,0.0,
1636,06/28/25 12:15:00 AM,35.758,0.0,
1637,06/28/25 12:20:00 AM,35.564,0.0,
1638,06/28/25 12:25:00 AM,36.531,0.0,
1639,06/28/25 12:30:00 AM,37.297,0.0,
1640,06/28/25 12:35:00 AM,37.107,0.0,
1641,06/28/25 12:40:00 AM,36.338,0.0,
1642,06/28/25 12:45:00 AM,37.107,0.0,
1643,06/28/25 12:50:00 AM,37.488,0.0,
1644,06/28/25 12:55:00 AM,37.297,0.0,
1645,06/28/25 01:00:00 AM,37.297,0.0,
1646,06/28/25 01:05:00 AM,37.679,0.0,
1647,06/28/25 01:10:00 AM,37.870,0.0,
1648,06/28/25 01:15:00 AM,37.870,0.0,
1649,06/28/25 01:20:00 AM,37.107,0.0,
1650,06/28/25 01:25:00 AM,36.914,0.0,
1651,06/28/25 01:30:00 AM,36.914,0.0,
1652,06/28/25 01:35:00 AM,37.107,0.0,
1653,06/28/25 01:40:00 AM,37.488,0.0,
1654,06/28/25 01:45:00 AM,37.107,0.0,
1655,06/28/25 01:50:00 AM,35.951,0.0,
1656,06/28/25 01:55:00 AM,35.951,0.0,
1657,06/28/25 02:00:00 AM,35.564,0.0,
1658,06/28/25 02:05:00 AM,35.564,0.0,
1659,06/28/25 02:10:00 AM,35.758,0.0,
1660,06/28/25 02:15:00 AM,36.145,0.0,
1661,06/28/25 02:20:00 AM,36.531,0.0,
1662,06/28/25 02:25:00 AM,36.338,0.0,
1663,06/28/25 02:30:00 AM,35.758,0.0,
1664,06/28/25 02:35:00 AM,35.564,0.0,
1665,06/28/25 02:40:00 AM,36.145,0.0,
1666,06/28/25 02:45:00 AM,36.723,0.0,
1667,06/28/25 02:50:00 AM,36.145,0.0,
1668,06/28/25 02:55:00 AM,36.531,0.0,
1669,06/28/25 03:00:00 AM,37.297,0.0,
1670,06/28/25 03:05:00 AM,35.951,0.0,
1671,06/28/25 03:10:00 AM,35.758,0.0,
1672,06/28/25 03:15:00 AM,36.531,0.0,
1673,06/28/25 03:20:00 AM,37.107,0.0,
1674,06/28/25 03:25:00 AM,37.107,0.0,
1675,06/28/25 03:30:00 AM,37.297,0.0,
1676,06/28/25 03:35:00 AM,37.107,0.0,
1677,06/28/25 03:40:00 AM,37.679,0.0,
1678,06/28/25 03:45:00 AM,37.488,0.0,
1679,06/28/25 03:50:00 AM,37.297,0.0,
1680,06/28/25 03:55:00 AM,37.107,0.0,
1681,06/28/25 04:00:00 AM,36.914,0.0,
1682,06/28/25 04:05:00 AM,37.297,0.0,
1683,06/28/25 04:10:00 AM,37.488,0.0,
1684,06/28/25 04:15:00 AM,37.488,0.0,
1685,06/28/25 04:20:00 AM,36.531,0.0,
1686,06/28/25 04:25:00 AM,37.107,0.0,
1687,06/28/25 04:30:00 AM,37.297,0.0,
1688,06/28/25 04:35:00 AM,37.297,0.0,
1689,06/28/25 04:40:00 AM,37.297,0.0,
1690,06/28/25 04:45:00 AM,37.297,0.0,
1691,06/28/25 04:50:00 AM,37.297,0.0,
1692,06/28/25 04:55:00 AM,37.297,0.0,
1693,06/28/25 05:00:00 AM,37.107,0.0,
1694,06/28/25 05:05:00 AM,36.914,0.0,
1695,06/28/25 05:10:00 AM,37.297,0.0,
1696,06/28/25 05:15:00 AM,37.107,0.0,
1697,06/28/25 05:20:00 AM,37.679,0.0,
1698,06/28/25 05:25:00 AM,37.679,0.0,
1699,06/28/25 05:30:00 AM,37.679,0.0,
1700,06/28/25 05:35:00 AM,37.870,0.0,
1701,06/28/25 05:40:00 AM,37.679,0.0,
1702,06/28/25 05:45:00 AM,37.679,0.0,
1703,06/28/25 05:50:00 AM,37.488,0.0,
1704,06/28/25 05:55:00 AM,37.679,0.0,
1705,06/28/25 06:00:00 AM,38.061,0.0,
1706,06/28/25 06:05:00 AM,38.061,0.0,
1707,06/28/25 06:10:00 AM,38.250,0.0,
1708,06/28/25 06:15:00 AM,38.629,0.0,
1709,06/28/25 06:20:00 AM,38.440,0.0,
1710,06/28/25 06:25:00 AM,38.440,0.0,
1711,06/28/25 06:30:00 AM,38.818,0.0,
1712,06/28/25 06:35:00 AM,39.007,0.0,
1713,06/28/25 06:40:00 AM,38.440,0.0,
1714,06/28/25 06:45:00 AM,38.250,0.0,
1715,06/28/25 06:50:00 AM,38.440,0.0,
1716,06/28/25 06:55:00 AM,38.250,0.0,
1717,06/28/25 07:00:00 AM,38.250,0.0,
1718,06/28/25 07:05:00 AM,38.440,0.0,
1719,06/28/25 07:10:00 AM,38.250,0.0,
1720,06/28/25 07:15:00 AM,38.061,0.0,
1721,06/28/25 07:20:00 AM,38.250,0.0,
1722,06/28/25 07:25:00 AM,38.250,0.0,
1723,06/28/25 07:30:00 AM,37.870,0.0,
1724,06/28/25 07:35:00 AM,38.440,0.0,
1725,06/28/25 07:40:00 AM,38.629,0.0,
1726,06/28/25 07:45:00 AM,38.818,0.0,
1727,06/28/25 07:50:00 AM,38.818,0.0,
1728,06/28/25 07:55:00 AM,38.061,0.0,
1729,06/28/25 08:00:00 AM,37.870,0.0,
1730,06/28/25 08:05:00 AM,37.488,0.0,
1731,06/28/25 08:10:00 AM,37.679,0.0,
1732,06/28/25 08:15:00 AM,38.250,0.0,
1733,06/28/25 08:20:00 AM,38.061,0.0,
1734,06/28/25 08:25:00 AM,38.440,0.0,
1735,06/28/25 08:30:00 AM,38.440,0.0,
1736,06/28/25 08:35:00 AM,39.007,0.0,
1737,06/28/25 08:40:00 AM,39.384,0.0,
1738,06/28/25 08:45:00 AM,39.384,0.0,
1739,06/28/25 08:50:00 AM,38.818,0.0,
1740,06/28/25 08:55:00 AM,39.007,0.0,
1741,06/28/25 09:00:00 AM,39.384,0.0,
1742,06/28/25 09:05:00 AM,39.384,0.0,
1743,06/28/25 09:10:00 AM,39.007,0.0,
1744,06/28/25 09:15:00 AM,39.007,0.0,
1745,06/28/25 09:20:00 AM,39.196,0.0,
1746,06/28/25 09:25:00 AM,39.384,0.0,
1747,06/28/25 09:30:00 AM,38.818,0.0,
1748,06/28/25 09:35:00 AM,39.007,0.0,
1749,06/28/25 09:40:00 AM,39.007,0.0,
1750,06/28/25 09:45:00 AM,39.007,0.0,
1751,06/28/25 09:50:00 AM,39.007,0.0,
1752,06/28/25 09:55:00 AM,39.196,0.0,
1753,06/28/25 10:00:00 AM,39.007,0.0,
1754,06/28/25 10:05:00 AM,39.007,0.0,
1755,06/28/25 10:10:00 AM,38.818,0.0,
1756,06/28/25 10:15:00 AM,39.007,0.0,
1757,06/28/25 10:20:00 AM,39.384,0.0,
1758,06/28/25 10:25:00 AM,39.007,0.0,
1759,06/28/25 10:30:00 AM,39.196,0.0,
1760,06/28/25 10:35:00 AM,39.007,0.0,
1761,06/28/25 10:40:00 AM,39.573,0.0,
1762,06/28/25 10:45:00 AM,39.947,0.0,
1763,06/28/25 10:50:00 AM,39.947,0.0,
1764,06/28/25 10:55:00 AM,40.134,0.0,
1765,06/28/25 11:00:00 AM,40.134,0.0,
1766,06/28/25 11:05:00 AM,39.947,0.0,
1767,06/28/25 11:10:00 AM,40.134,0.0,
1768,06/28/25 11:15:00 AM,40.134,0.0,
1769,06/28/25 11:20:00 AM,40.134,0.0,
1770,06/28/25 11:25:00 AM,40.509,0.0,
1771,06/28/25 11:30:00 AM,40.696,0.0,
1772,06/28/25 11:35:00 AM,40.321,0.0,
1773,06/28/25 11:40:00 AM,40.134,0.0,
1774,06/28/25 11:45:00 AM,39.947,0.0,
1775,06/28/25 11:50:00 AM,39.573,0.0,
1776,06/28/25 11:55:00 AM,39.573,0.0,
1777,06/28/25 12:00:00 PM,39.384,0.0,
1778,06/28/25 12:05:00 PM,39.384,0.0,
1779,06/28/25 12:10:00 PM,39.760,0.0,
1780,06/28/25 12:15:00 PM,40.134,0.0,
1781,06/28/25 12:20:00 PM,40.321,0.0,
1782,06/28/25 12:25:00 PM,40.321,0.0,
1783,06/28/25 12:30:00 PM,40.696,0.0,
1784,06/28/25 12:35:00 PM,41.439,0.0,
1785,06/28/25 12:40:00 PM,41.994,0.0,
1786,06/28/25 12:45:00 PM,42.732,0.0,
1787,06/28/25 12:50:00 PM,42.915,0.0,
1788,06/28/25 12:55:00 PM,43.099,0.0,
1789,06/28/25 01:00:00 PM,43.282,0.0,
1790,06/28/25 01:05:00 PM,43.648,0.0,
1791,06/28/25 01:10:00 PM,43.831,0.0,
1792,06/28/25 01:15:00 PM,43.831,0.0,
1793,06/28/25 01:20:00 PM,43.648,0.0,
1794,06/28/25 01:25:00 PM,42.548,0.0,
1795,06/28/25 01:30:00 PM,43.466,0.0,
1796,06/28/25 01:35:00 PM,45.286,0.0,
1797,06/28/25 01:40:00 PM,45.828,0.0,
1798,06/28/25 01:45:00 PM,44.195,0.0,
1799,06/28/25 01:50:00 PM,42.548,0.0,
1800,06/28/25 01:55:00 PM,41.994,0.0,
1801,06/28/25 02:00:00 PM,40.881,0.0,
1802,06/28/25 02:05:00 PM,39.947,0.0,
1803,06/28/25 02:10:00 PM,39.947,0.0,
1804,06/28/25 02:15:00 PM,39.760,0.0,
1805,06/28/25 02:20:00 PM,40.134,0.0,
1806,06/28/25 02:25:00 PM,40.321,0.0,
1807,06/28/25 02:30:00 PM,40.134,0.0,
1808,06/28/25 02:35:00 PM,39.384,0.0,
1809,06/28/25 02:40:00 PM,38.629,0.0,
1810,06/28/25 02:45:00 PM,38.629,0.0,
1811,06/28/25 02:50:00 PM,38.818,0.0,
1812,06/28/25 02:55:00 PM,39.196,0.0,
1813,06/28/25 03:00:00 PM,38.818,0.0,
1814,06/28/25 03:05:00 PM,38.818,0.0,
1815,06/28/25 03:10:00 PM,39.007,0.0,
1816,06/28/25 03:15:00 PM,38.818,0.0,
1817,06/28/25 03:20:00 PM,39.007,0.0,
1818,06/28/25 03:25:00 PM,39.196,0.0,
1819,06/28/25 03:30:00 PM,39.007,0.0,
1820,06/28/25 03:35:00 PM,38.629,0.0,
1821,06/28/25 03:40:00 PM,38.818,0.0,
1822,06/28/25 03:45:00 PM,38.440,0.0,
1823,06/28/25 03:50:00 PM,38.818,0.0,
1824,06/28/25 03:55:00 PM,38.440,0.0,
1825,06/28/25 04:00:00 PM,38.440,0.0,
1826,06/28/25 04:05:00 PM,38.629,0.0,
1827,06/28/25 04:10:00 PM,38.440,0.0,
1828,06/28/25 04:15:00 PM,38.629,0.0,
1829,06/28/25 04:20:00 PM,38.629,0.0,
1830,06/28/25 04:25:00 PM,38.629,0.0,
1831,06/28/25 04:30:00 PM,38.629,0.0,
1832,06/28/25 04:35:00 PM,38.440,0.0,
1833,06/28/25 04:40:00 PM,38.250,0.0,
1834,06/28/25 04:45:00 PM,38.629,0.0,
1835,06/28/25 04:50:00 PM,38.818,0.0,
1836,06/28/25 04:55:00 PM,38.818,0.0,
1837,06/28/25 05:00:00 PM,38.629,0.0,
1838,06/28/25 05:05:00 PM,38.629,0.0,
1839,06/28/25 05:10:00 PM,38.250,0.0,
1840,06/28/25 05:15:00 PM,38.061,0.0,
1841,06/28/25 05:20:00 PM,38.440,0.0,
1842,06/28/25 05:25:00 PM,38.440,0.0,
1843,06/28/25 05:30:00 PM,38.818,0.0,
1844,06/28/25 05:35:00 PM,38.440,0.0,
1845,06/28/25 05:40:00 PM,38.061,0.0,
1846,06/28/25 05:45:00 PM,37.870,0.0,
1847,06/28/25 05:50:00 PM,38.440,0.0,
1848,06/28/25 05:55:00 PM,38.250,0.0,
1849,06/28/25 06:00:00 PM,38.440,0.0,
1850,06/28/25 06:05:00 PM,38.440,0.0,
1851,06/28/25 06:10:00 PM,38.629,0.0,
1852,06/28/25 06:15:00 PM,39.196,0.0,
1853,06/28/25 06:20:00 PM,38.818,0.0,
1854,06/28/25 06:25:00 PM,39.007,0.0,
1855,06/28/25 06:30:00 PM,38.818,0.0,
1856,06/28/25 06:35:00 PM,38.440,0.0,
1857,06/28/25 06:40:00 PM,38.250,0.0,
1858,06/28/25 06:45:00 PM,38.629,0.0,
1859,06/28/25 06:50:00 PM,38.818,0.0,
1860,06/28/25 06:55:00 PM,39.384,0.0,
1861,06/28/25 07:00:00 PM,39.573,0.0,
1862,06/28/25 07:05:00 PM,39.760,0.0,
1863,06/28/25 07:10:00 PM,38.818,0.0,
1864,06/28/25 07:15:00 PM,38.440,0.0,
1865,06/28/25 07:20:00 PM,38.061,0.0,
1866,06/28/25 07:25:00 PM,38.440,0.0,
1867,06/28/25 07:30:00 PM,38.250,0.0,
1868,06/28/25 07:35:00 PM,38.629,0.0,
1869,06/28/25 07:40:00 PM,38.061,0.0,
1870,06/28/25 07:45:00 PM,37.297,0.0,
1871,06/28/25 07:50:00 PM,36.914,0.0,
1872,06/28/25 07:55:00 PM,36.723,0.0,
1873,06/28/25 08:00:00 PM,36.531,0.0,
1874,06/28/25 08:05:00 PM,37.107,0.0,
1875,06/28/25 08:10:00 PM,37.488,0.0,
1876,06/28/25 08:15:00 PM,37.107,0.0,
1877,06/28/25 08:20:00 PM,37.107,0.0,
1878,06/28/25 08:25:00 PM,37.107,0.0,
1879,06/28/25 08:30:00 PM,36.914,0.0,
1880,06/28/25 08:35:00 PM,37.297,0.0,
1881,06/28/25 08:40:00 PM,36.914,0.0,
1882,06/28/25 08:45:00 PM,36.338,0.0,
1883,06/28/25 08:50:00 PM,35.951,0.0,
1884,06/28/25 08:55:00 PM,35.370,0.0,
1885,06/28/25 09:00:00 PM,35.951,0.0,
1886,06/28/25 09:05:00 PM,36.338,0.0,
1887,06/28/25 09:10:00 PM,36.531,0.0,
1888,06/28/25 09:15:00 PM,36.338,0.0,
1889,06/28/25 09:20:00 PM,36.145,0.0,
1890,06/28/25 09:25:00 PM,35.758,0.0,
1891,06/28/25 09:30:00 PM,35.564,0.0,
1892,06/28/25 09:35:00 PM,35.951,0.0,
1893,06/28/25 09:40:00 PM,36.531,0.0,
1894,06/28/25 09:45:00 PM,37.107,0.0,
1895,06/28/25 09:50:00 PM,37.107,0.0,
1896,06/28/25 09:55:00 PM,37.107,0.0,
1897,06/28/25 10:00:00 PM,37.488,0.0,
1898,06/28/25 10:05:00 PM,36.914,0.0,
1899,06/28/25 10:10:00 PM,36.914,0.0,
1900,06/28/25 10:15:00 PM,37.297,0.0,
1901,06/28/25 10:20:00 PM,37.679,0.0,
1902,06/28/25 10:25:00 PM,37.679,0.0,
1903,06/28/25 10:30:00 PM,37.107,0.0,
1904,06/28/25 10:35:00 PM,37.488,0.0,
1905,06/28/25 10:40:00 PM,37.107,0.0,
1906,06/28/25 10:45:00 PM,36.914,0.0,
1907,06/28/25 10:50:00 PM,37.488,0.0,
1908,06/28/25 10:55:00 PM,37.679,0.0,
1909,06/28/25 11:00:00 PM,37.107,0.0,
1910,06/28/25 11:05:00 PM,37.679,0.0,
1911,06/28/25 11:10:00 PM,37.870,0.0,
1912,06/28/25 11:15:00 PM,38.061,0.0,
1913,06/28/25 11:20:00 PM,38.250,0.0,
1914,06/28/25 11:25:00 PM,37.870,0.0,
1915,06/28/25 11:30:00 PM,37.870,0.0,
1916,06/28/25 11:35:00 PM,37.679,0.0,
1917,06/28/25 11:40:00 PM,37.679,0.0,
1918,06/28/25 11:45:00 PM,37.679,0.0,
1919,06/28/25 11:50:00 PM,37.679,0.0,
1920,06/28/25 11:55:00 PM,37.107,0.0,
1921,06/29/25 12:00:00 AM,36.914,0.0,
1922,06/29/25 12:05:00 AM,36.531,0.0,
1923,06/29/25 12:10:00 AM,37.107,0.0,
1924,06/29/25 12:15:00 AM,37.107,0.0,
1925,06/29/25 12:20:00 AM,37.107,0.0,
1926,06/29/25 12:25:00 AM,36.914,0.0,
1927,06/29/25 12:30:00 AM,37.297,0.0,
1928,06/29/25 12:35:00 AM,36.914,0.0,
1929,06/29/25 12:40:00 AM,36.531,0.0,
1930,06/29/25 12:45:00 AM,35.951,0.0,
1931,06/29/25 12:50:00 AM,36.145,0.0,
1932,06/29/25 12:55:00 AM,36.338,0.0,
1933,06/29/25 01:00:00 AM,36.723,0.0,
1934,06/29/25 01:05:00 AM,36.531,0.0,
1935,06/29/25 01:10:00 AM,37.107,0.0,
1936,06/29/25 01:15:00 AM,36.723,0.0,
1937,06/29/25 01:20:00 AM,35.951,0.0,
1938,06/29/25 01:25:00 AM,36.145,0.0,
1939,06/29/25 01:30:00 AM,35.951,0.0,
1940,06/29/25 01:35:00 AM,35.758,0.0,
1941,06/29/25 01:40:00 AM,36.338,0.0,
1942,06/29/25 01:45:00 AM,36.723,0.0,
1943,06/29/25 01:50:00 AM,37.107,0.0,
1944,06/29/25 01:55:00 AM,36.531,0.0,
1945,06/29/25 02:00:00 AM,36.145,0.0,
1946,06/29/25 02:05:00 AM,36.338,0.0,
1947,06/29/25 02:10:00 AM,37.107,0.0,
1948,06/29/25 02:15:00 AM,36.914,0.0,
1949,06/29/25 02:20:00 AM,36.723,0.0,
1950,06/29/25 02:25:00 AM,36.338,0.0,
1951,06/29/25 02:30:00 AM,36.531,0.0,
1952,06/29/25 02:35:00 AM,36.723,0.0,
1953,06/29/25 02:40:00 AM,36.723,0.0,
1954,06/29/25 02:45:00 AM,36.723,0.0,
1955,06/29/25 02:50:00 AM,36.338,0.0,
1956,06/29/25 02:55:00 AM,36.338,0.0,
1957,06/29/25 03:00:00 AM,36.531,0.0,
1958,06/29/25 03:05:00 AM,36.338,0.0,
1959,06/29/25 03:10:00 AM,36.338,0.0,
1960,06/29/25 03:15:00 AM,35.951,0.0,
1961,06/29/25 03:20:00 AM,36.145,0.0,
1962,06/29/25 03:25:00 AM,35.951,0.0,
1963,06/29/25 03:30:00 AM,35.951,0.0,
1964,06/29/25 03:35:00 AM,36.338,0.0,
1965,06/29/25 03:40:00 AM,35.951,0.0,
1966,06/29/25 03:45:00 AM,35.758,0.0,
1967,06/29/25 03:50:00 AM,35.758,0.0,
1968,06/29/25 03:55:00 AM,35.951,0.0,
1969,06/29/25 04:00:00 AM,36.145,0.0,
1970,06/29/25 04:05:00 AM,35.758,0.0,
1971,06/29/25 04:10:00 AM,35.758,0.0,
1972,06/29/25 04:15:00 AM,35.951,0.0,
1973,06/29/25 04:20:00 AM,36.338,0.0,
1974,06/29/25 04:25:00 AM,35.758,0.0,
1975,06/29/25 04:30:00 AM,35.951,0.0,
