"Plot Title: 10568642"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10568642, SEN S/N: 10568642)","Intensity, lum/ft² (LGR S/N: 10568642, SEN S/N: 10568642)","Bad Battery (LGR S/N: 10568642, SEN S/N: 10568642)","End Of File (LGR S/N: 10568642, SEN S/N: 10568642)"
4353,06/30/25 11:40:00 AM,40.509,2688.0,,
4354,06/30/25 11:45:00 AM,40.881,2816.0,,
4355,06/30/25 11:50:00 AM,41.439,2816.0,,
4356,06/30/25 11:55:00 AM,40.321,2048.0,,
4357,06/30/25 12:00:00 PM,39.573,2304.0,,
4358,06/30/25 12:05:00 PM,40.134,2304.0,,
4359,06/30/25 12:10:00 PM,40.881,2944.0,,
4360,06/30/25 12:15:00 PM,41.994,3200.0,,
4361,06/30/25 12:20:00 PM,42.548,3456.0,,
4362,06/30/25 12:25:00 PM,43.282,3456.0,,
4363,06/30/25 12:30:00 PM,41.810,2816.0,,
4364,06/30/25 12:35:00 PM,41.810,3072.0,,
4365,06/30/25 12:40:00 PM,41.067,2688.0,,
4366,06/30/25 12:45:00 PM,41.254,3072.0,,
4367,06/30/25 12:50:00 PM,41.439,2816.0,,
4368,06/30/25 12:55:00 PM,40.881,2432.0,,
4369,06/30/25 01:00:00 PM,39.573,1984.0,,
4370,06/30/25 01:05:00 PM,39.196,2304.0,,
4371,06/30/25 01:10:00 PM,39.573,2688.0,,
4372,06/30/25 01:15:00 PM,39.947,2688.0,,
4373,06/30/25 01:20:00 PM,40.134,2816.0,,
4374,06/30/25 01:25:00 PM,40.321,3072.0,,
4375,06/30/25 01:30:00 PM,40.509,2944.0,,
4376,06/30/25 01:35:00 PM,41.625,3968.0,,
4377,06/30/25 01:40:00 PM,42.732,3712.0,,
4378,06/30/25 01:45:00 PM,42.548,3712.0,,
4379,06/30/25 01:50:00 PM,41.994,3840.0,,
4380,06/30/25 01:55:00 PM,43.282,4864.0,,
4381,06/30/25 02:00:00 PM,42.915,4096.0,,
4382,06/30/25 02:05:00 PM,43.099,4352.0,,
4383,06/30/25 02:10:00 PM,42.548,4352.0,,
4384,06/30/25 02:15:00 PM,42.548,4352.0,,
4385,06/30/25 02:20:00 PM,42.548,4096.0,,
4386,06/30/25 02:25:00 PM,43.831,5376.0,,
4387,06/30/25 02:30:00 PM,43.831,4352.0,,
4388,06/30/25 02:35:00 PM,43.282,4608.0,,
4389,06/30/25 02:40:00 PM,43.648,4096.0,,
4390,06/30/25 02:45:00 PM,43.282,3584.0,,
4391,06/30/25 02:50:00 PM,42.363,3200.0,,
4392,06/30/25 02:55:00 PM,41.439,3072.0,,
4393,06/30/25 03:00:00 PM,41.439,3328.0,,
4394,06/30/25 03:05:00 PM,42.363,3840.0,,
4395,06/30/25 03:10:00 PM,42.915,3968.0,,
4396,06/30/25 03:15:00 PM,42.363,3456.0,,
4397,06/30/25 03:20:00 PM,42.179,3968.0,,
4398,06/30/25 03:25:00 PM,44.560,3712.0,,
4399,06/30/25 03:30:00 PM,44.195,3840.0,,
4400,06/30/25 03:35:00 PM,44.922,3712.0,,
4401,06/30/25 03:40:00 PM,44.195,3328.0,,
4402,06/30/25 03:45:00 PM,44.013,3072.0,,
4403,06/30/25 03:50:00 PM,44.195,3328.0,,
4404,06/30/25 03:55:00 PM,46.008,3328.0,,
4405,06/30/25 04:00:00 PM,44.922,2816.0,,
4406,06/30/25 04:05:00 PM,44.195,3072.0,,
4407,06/30/25 04:10:00 PM,44.195,3072.0,,
4408,06/30/25 04:15:00 PM,42.548,2176.0,,
4409,06/30/25 04:20:00 PM,42.363,2816.0,,
4410,06/30/25 04:25:00 PM,44.560,4864.0,,
4411,06/30/25 04:30:00 PM,47.982,5120.0,,
4412,06/30/25 04:35:00 PM,47.446,5120.0,,
4413,06/30/25 04:40:00 PM,47.802,5376.0,,
4414,06/30/25 04:45:00 PM,46.548,4096.0,,
4415,06/30/25 04:50:00 PM,45.466,4096.0,,
4416,06/30/25 04:55:00 PM,44.560,3584.0,,
4417,06/30/25 05:00:00 PM,43.282,3584.0,,
4418,06/30/25 05:05:00 PM,42.915,3968.0,,
4419,06/30/25 05:10:00 PM,42.732,3584.0,,
4420,06/30/25 05:15:00 PM,42.732,3712.0,,
4421,06/30/25 05:20:00 PM,43.466,3968.0,,
4422,06/30/25 05:25:00 PM,43.099,3200.0,,
4423,06/30/25 05:30:00 PM,43.466,3456.0,,
4424,06/30/25 05:35:00 PM,44.013,3968.0,,
4425,06/30/25 05:40:00 PM,45.466,4352.0,,
4426,06/30/25 05:45:00 PM,46.548,4352.0,,
4427,06/30/25 05:50:00 PM,47.088,4608.0,,
4428,06/30/25 05:55:00 PM,45.648,3712.0,,
4429,06/30/25 06:00:00 PM,44.742,4096.0,,
4430,06/30/25 06:05:00 PM,43.466,3456.0,,
4431,06/30/25 06:10:00 PM,42.179,3456.0,,
4432,06/30/25 06:15:00 PM,42.915,3584.0,,
4433,06/30/25 06:20:00 PM,43.282,4608.0,,
4434,06/30/25 06:25:00 PM,42.915,3456.0,,
4435,06/30/25 06:30:00 PM,41.439,3456.0,,
4436,06/30/25 06:35:00 PM,40.881,3072.0,,
4437,06/30/25 06:40:00 PM,40.696,3072.0,,
4438,06/30/25 06:45:00 PM,39.196,1344.0,,
4439,06/30/25 06:50:00 PM,37.679,1536.0,,
4440,06/30/25 06:55:00 PM,37.488,1344.0,,
4441,06/30/25 07:00:00 PM,37.488,1216.0,,
4442,06/30/25 07:05:00 PM,36.723,1344.0,,
4443,06/30/25 07:10:00 PM,37.107,1536.0,,
4444,06/30/25 07:15:00 PM,36.723,608.0,,
4445,06/30/25 07:20:00 PM,36.338,1664.0,,
4446,06/30/25 07:25:00 PM,37.107,1728.0,,
4447,06/30/25 07:30:00 PM,38.250,1728.0,,
4448,06/30/25 07:35:00 PM,38.061,1216.0,,
4449,06/30/25 07:40:00 PM,39.384,2688.0,,
4450,06/30/25 07:45:00 PM,38.818,1344.0,,
4451,06/30/25 07:50:00 PM,37.870,992.0,,
4452,06/30/25 07:55:00 PM,37.107,992.0,,
4453,06/30/25 08:00:00 PM,37.107,1024.0,,
4454,06/30/25 08:05:00 PM,36.914,960.0,,
4455,06/30/25 08:10:00 PM,36.338,576.0,,
4456,06/30/25 08:15:00 PM,35.951,480.0,,
4457,06/30/25 08:20:00 PM,35.175,384.0,,
4458,06/30/25 08:25:00 PM,34.981,608.0,,
4459,06/30/25 08:30:00 PM,34.786,448.0,,
4460,06/30/25 08:35:00 PM,34.981,496.0,,
4461,06/30/25 08:40:00 PM,34.590,464.0,,
4462,06/30/25 08:45:00 PM,34.394,384.0,,
4463,06/30/25 08:50:00 PM,34.590,512.0,,
4464,06/30/25 08:55:00 PM,34.590,448.0,,
4465,06/30/25 09:00:00 PM,34.590,416.0,,
4466,06/30/25 09:05:00 PM,34.198,304.0,,
4467,06/30/25 09:10:00 PM,34.198,336.0,,
4468,06/30/25 09:15:00 PM,34.198,336.0,,
4469,06/30/25 09:20:00 PM,34.198,368.0,,
4470,06/30/25 09:25:00 PM,34.002,272.0,,
4471,06/30/25 09:30:00 PM,33.805,232.0,,
4472,06/30/25 09:35:00 PM,33.607,192.0,,
4473,06/30/25 09:40:00 PM,33.607,124.0,,
4474,06/30/25 09:45:00 PM,33.411,111.0,,
4475,06/30/25 09:50:00 PM,33.213,82.0,,
4476,06/30/25 09:55:00 PM,33.213,69.0,,
4477,06/30/25 10:00:00 PM,33.213,62.0,,
4478,06/30/25 10:05:00 PM,33.013,53.0,,
4479,06/30/25 10:10:00 PM,32.815,46.0,,
4480,06/30/25 10:15:00 PM,32.617,34.0,,
4481,06/30/25 10:20:00 PM,32.617,27.0,,
4482,06/30/25 10:25:00 PM,32.418,19.0,,
4483,06/30/25 10:30:00 PM,32.617,14.0,,
4484,06/30/25 10:35:00 PM,32.617,9.0,,
4485,06/30/25 10:40:00 PM,32.815,5.0,,
4486,06/30/25 10:45:00 PM,32.815,3.0,,
4487,06/30/25 10:50:00 PM,33.013,2.0,,
4488,06/30/25 10:55:00 PM,33.013,1.0,,
4489,06/30/25 11:00:00 PM,33.013,0.0,,
4490,06/30/25 11:05:00 PM,32.815,0.0,,
4491,06/30/25 11:10:00 PM,32.815,0.0,,
4492,06/30/25 11:15:00 PM,32.815,0.0,,
4493,06/30/25 11:20:00 PM,32.815,0.0,,
4494,06/30/25 11:25:00 PM,32.815,0.0,,
4495,06/30/25 11:30:00 PM,32.815,0.0,,
4496,06/30/25 11:35:00 PM,32.815,0.0,,
4497,06/30/25 11:40:00 PM,32.815,0.0,,
4498,06/30/25 11:45:00 PM,32.815,0.0,,
4499,06/30/25 11:50:00 PM,32.815,0.0,,
4500,06/30/25 11:55:00 PM,33.013,0.0,,
4501,07/01/25 12:00:00 AM,33.013,0.0,,
4502,07/01/25 12:05:00 AM,33.013,0.0,,
4503,07/01/25 12:10:00 AM,32.815,0.0,,
4504,07/01/25 12:15:00 AM,32.815,0.0,,
4505,07/01/25 12:20:00 AM,32.617,0.0,,
4506,07/01/25 12:25:00 AM,32.418,0.0,,
4507,07/01/25 12:30:00 AM,32.418,0.0,,
4508,07/01/25 12:35:00 AM,32.418,0.0,,
4509,07/01/25 12:40:00 AM,32.617,0.0,,
4510,07/01/25 12:45:00 AM,32.617,0.0,,
4511,07/01/25 12:50:00 AM,32.815,0.0,,
4512,07/01/25 12:55:00 AM,32.617,0.0,,
4513,07/01/25 01:00:00 AM,32.617,0.0,,
4514,07/01/25 01:05:00 AM,32.617,0.0,,
4515,07/01/25 01:10:00 AM,32.617,0.0,,
4516,07/01/25 01:15:00 AM,32.617,0.0,,
4517,07/01/25 01:20:00 AM,32.617,0.0,,
4518,07/01/25 01:25:00 AM,32.617,0.0,,
4519,07/01/25 01:30:00 AM,32.617,0.0,,
4520,07/01/25 01:35:00 AM,32.617,0.0,,
4521,07/01/25 01:40:00 AM,32.617,0.0,,
4522,07/01/25 01:45:00 AM,32.617,0.0,,
4523,07/01/25 01:50:00 AM,32.617,0.0,,
4524,07/01/25 01:55:00 AM,32.617,0.0,,
4525,07/01/25 02:00:00 AM,32.617,0.0,,
4526,07/01/25 02:05:00 AM,32.815,0.0,,
4527,07/01/25 02:10:00 AM,32.815,0.0,,
4528,07/01/25 02:15:00 AM,32.815,0.0,,
4529,07/01/25 02:20:00 AM,32.815,0.0,,
4530,07/01/25 02:25:00 AM,32.815,0.0,,
4531,07/01/25 02:30:00 AM,32.815,0.0,,
4532,07/01/25 02:35:00 AM,32.815,0.0,,
4533,07/01/25 02:40:00 AM,32.815,0.0,,
4534,07/01/25 02:45:00 AM,32.815,0.0,,
4535,07/01/25 02:50:00 AM,32.617,0.0,,
4536,07/01/25 02:55:00 AM,32.617,0.0,,
4537,07/01/25 03:00:00 AM,32.617,0.0,,
4538,07/01/25 03:05:00 AM,32.617,0.0,,
4539,07/01/25 03:10:00 AM,32.617,1.0,,
4540,07/01/25 03:15:00 AM,32.617,2.0,,
4541,07/01/25 03:20:00 AM,32.617,4.0,,
4542,07/01/25 03:25:00 AM,32.617,6.0,,
4543,07/01/25 03:30:00 AM,32.617,9.0,,
4544,07/01/25 03:35:00 AM,32.617,16.0,,
4545,07/01/25 03:40:00 AM,32.617,23.0,,
4546,07/01/25 03:45:00 AM,32.617,26.0,,
4547,07/01/25 03:50:00 AM,32.617,31.0,,
4548,07/01/25 03:55:00 AM,32.815,41.0,,
4549,07/01/25 04:00:00 AM,32.815,50.0,,
4550,07/01/25 04:05:00 AM,32.815,66.0,,
4551,07/01/25 04:10:00 AM,32.815,79.0,,
4552,07/01/25 04:15:00 AM,32.815,92.0,,
4553,07/01/25 04:20:00 AM,33.013,101.0,,
4554,07/01/25 04:25:00 AM,33.013,104.0,,
4555,07/01/25 04:30:00 AM,33.013,126.0,,
4556,07/01/25 04:35:00 AM,33.013,144.0,,
4557,07/01/25 04:40:00 AM,33.213,160.0,,
4558,07/01/25 04:45:00 AM,33.213,176.0,,
4559,07/01/25 04:50:00 AM,33.213,216.0,,
4560,07/01/25 04:55:00 AM,33.411,272.0,,
4561,07/01/25 05:00:00 AM,33.411,352.0,,
4562,07/01/25 05:05:00 AM,33.607,400.0,,
4563,07/01/25 05:10:00 AM,33.607,480.0,,
4564,07/01/25 05:15:00 AM,33.805,672.0,,
4565,07/01/25 05:20:00 AM,33.607,704.0,,
4566,07/01/25 05:25:00 AM,33.411,768.0,,
4567,07/01/25 05:30:00 AM,33.607,800.0,,
4568,07/01/25 05:35:00 AM,33.805,960.0,,
4569,07/01/25 05:40:00 AM,34.002,1024.0,,
4570,07/01/25 05:45:00 AM,34.198,1152.0,,
4571,07/01/25 05:50:00 AM,34.394,896.0,,
4572,07/01/25 05:55:00 AM,34.394,896.0,,
4573,07/01/25 06:00:00 AM,34.394,896.0,,
4574,07/01/25 06:05:00 AM,35.175,1536.0,,
4575,07/01/25 06:10:00 AM,36.338,1664.0,,
4576,07/01/25 06:15:00 AM,36.914,1728.0,,
4577,07/01/25 06:20:00 AM,37.488,1920.0,,
4578,07/01/25 06:25:00 AM,37.297,1408.0,,
4579,07/01/25 06:30:00 AM,36.145,1088.0,,
4580,07/01/25 06:35:00 AM,36.338,1472.0,,
4581,07/01/25 06:40:00 AM,36.914,1984.0,,
4582,07/01/25 06:45:00 AM,37.297,2304.0,,
4583,07/01/25 06:50:00 AM,37.297,2304.0,,
4584,07/01/25 06:55:00 AM,37.297,2432.0,,
4585,07/01/25 07:00:00 AM,38.061,3328.0,,
4586,07/01/25 07:05:00 AM,38.629,3072.0,,
4587,07/01/25 07:10:00 AM,38.818,3200.0,,
4588,07/01/25 07:15:00 AM,38.440,2304.0,,
4589,07/01/25 07:20:00 AM,37.679,2048.0,,
4590,07/01/25 07:25:00 AM,37.679,2304.0,,
4591,07/01/25 07:30:00 AM,38.250,2432.0,,
4592,07/01/25 07:35:00 AM,39.007,2816.0,,
4593,07/01/25 07:40:00 AM,39.760,2816.0,,
4594,07/01/25 07:45:00 AM,39.947,3840.0,,
4595,07/01/25 07:50:00 AM,39.007,2176.0,,
4596,07/01/25 07:55:00 AM,37.297,1600.0,,
4597,07/01/25 08:00:00 AM,37.107,2304.0,,
4598,07/01/25 08:05:00 AM,37.870,1920.0,,
4599,07/01/25 08:10:00 AM,38.250,1216.0,,
4600,07/01/25 08:15:00 AM,38.440,3072.0,,
4601,07/01/25 08:20:00 AM,38.818,1472.0,,
4602,07/01/25 08:25:00 AM,37.870,1152.0,,
4603,07/01/25 08:30:00 AM,41.067,4608.0,,
4604,07/01/25 08:35:00 AM,44.379,5120.0,,
4605,07/01/25 08:40:00 AM,47.802,7168.0,,
4606,07/01/25 08:45:00 AM,49.050,6400.0,,
4607,07/01/25 08:50:00 AM,48.517,5888.0,,
4608,07/01/25 08:55:00 AM,45.286,4096.0,,
4609,07/01/25 09:00:00 AM,42.548,3072.0,,
4610,07/01/25 09:05:00 AM,42.179,3968.0,,
4611,07/01/25 09:10:00 AM,42.548,3712.0,,
4612,07/01/25 09:15:00 AM,42.363,4352.0,,
4613,07/01/25 09:20:00 AM,43.466,5120.0,,
4614,07/01/25 09:25:00 AM,44.560,4352.0,,
4615,07/01/25 09:30:00 AM,44.379,5120.0,,
4616,07/01/25 09:35:00 AM,45.104,4352.0,,
4617,07/01/25 09:40:00 AM,44.922,5120.0,,
4618,07/01/25 09:45:00 AM,45.104,4864.0,,
4619,07/01/25 09:50:00 AM,46.188,5632.0,,
4620,07/01/25 09:55:00 AM,50.113,7936.0,,
4621,07/01/25 10:00:00 AM,50.995,8192.0,,
4622,07/01/25 10:05:00 AM,49.582,6912.0,,
4623,07/01/25 10:10:00 AM,48.695,6144.0,,
4624,07/01/25 10:15:00 AM,49.050,7168.0,,
4625,07/01/25 10:20:00 AM,50.290,7424.0,,
4626,07/01/25 10:25:00 AM,49.404,6656.0,,
4627,07/01/25 10:30:00 AM,48.160,5888.0,,
4628,07/01/25 10:35:00 AM,48.339,7424.0,,
4629,07/01/25 10:40:00 AM,48.871,7936.0,,
4630,07/01/25 10:45:00 AM,48.695,7424.0,,
4631,07/01/25 10:50:00 AM,48.339,7680.0,,
4632,07/01/25 10:55:00 AM,48.160,7424.0,,
4633,07/01/25 11:00:00 AM,48.871,9216.0,,
4634,07/01/25 11:05:00 AM,49.759,10240.0,,
4635,07/01/25 11:10:00 AM,48.339,8192.0,,
4636,07/01/25 11:15:00 AM,50.466,9728.0,,
4637,07/01/25 11:20:00 AM,49.050,8192.0,,
4638,07/01/25 11:25:00 AM,47.982,7424.0,,
4639,07/01/25 11:30:00 AM,45.828,6144.0,,
4640,07/01/25 11:35:00 AM,45.648,6400.0,,
4641,07/01/25 11:40:00 AM,45.466,6656.0,,
4642,07/01/25 11:45:00 AM,45.104,6144.0,,
4643,07/01/25 11:50:00 AM,45.104,6400.0,,
4644,07/01/25 11:55:00 AM,46.188,7168.0,,
4645,07/01/25 12:00:00 PM,47.088,7680.0,,
4646,07/01/25 12:05:00 PM,47.446,7680.0,,
4647,07/01/25 12:10:00 PM,47.088,7424.0,,
4648,07/01/25 12:15:00 PM,47.446,8704.0,,
4649,07/01/25 12:20:00 PM,48.517,8704.0,,
4650,07/01/25 12:25:00 PM,49.582,9728.0,,
4651,07/01/25 12:30:00 PM,49.228,8192.0,,
4652,07/01/25 12:35:00 PM,48.339,7936.0,,
4653,07/01/25 12:40:00 PM,48.871,8704.0,,
4654,07/01/25 12:45:00 PM,50.643,9728.0,,
4655,07/01/25 12:50:00 PM,55.537,13824.0,,
4656,07/01/25 12:55:00 PM,57.441,12288.0,,
4657,07/01/25 01:00:00 PM,55.364,10752.0,,
4658,07/01/25 01:05:00 PM,54.495,11264.0,,
4659,07/01/25 01:10:00 PM,55.711,11776.0,,
4660,07/01/25 01:15:00 PM,56.057,12800.0,,
4661,07/01/25 01:20:00 PM,55.364,11264.0,,
4662,07/01/25 01:25:00 PM,52.225,9216.0,,
4663,07/01/25 01:30:00 PM,51.699,11776.0,,
4664,07/01/25 01:35:00 PM,52.925,10752.0,,
4665,07/01/25 01:40:00 PM,53.973,12288.0,,
4666,07/01/25 01:45:00 PM,54.147,7424.0,,
4667,07/01/25 01:50:00 PM,48.695,6144.0,,
4668,07/01/25 01:55:00 PM,49.404,7424.0,,
4669,07/01/25 02:00:00 PM,50.113,7680.0,,
4670,07/01/25 02:05:00 PM,52.050,8704.0,,
4671,07/01/25 02:10:00 PM,54.495,9216.0,,
4672,07/01/25 02:15:00 PM,53.973,7168.0,,
4673,07/01/25 02:20:00 PM,51.172,6400.0,,
4674,07/01/25 02:25:00 PM,49.582,6912.0,,
4675,07/01/25 02:30:00 PM,50.113,7424.0,,
4676,07/01/25 02:35:00 PM,52.050,9728.0,,
4677,07/01/25 02:40:00 PM,55.537,10240.0,,
4678,07/01/25 02:45:00 PM,57.096,9216.0,,
4679,07/01/25 02:50:00 PM,56.750,8192.0,,
4680,07/01/25 02:55:00 PM,55.884,7424.0,,
4681,07/01/25 03:00:00 PM,54.495,7168.0,,
4682,07/01/25 03:05:00 PM,54.147,6656.0,,
4683,07/01/25 03:10:00 PM,53.798,5632.0,,
4684,07/01/25 03:15:00 PM,53.973,6144.0,,
4685,07/01/25 03:20:00 PM,54.147,6400.0,,
4686,07/01/25 03:25:00 PM,54.147,6656.0,,
4687,07/01/25 03:30:00 PM,53.623,5632.0,,
4688,07/01/25 03:35:00 PM,50.466,5120.0,,
4689,07/01/25 03:40:00 PM,49.582,7424.0,,
4690,07/01/25 03:45:00 PM,52.925,8192.0,,
4691,07/01/25 03:50:00 PM,55.017,8704.0,,
4692,07/01/25 03:55:00 PM,58.476,9728.0,,
4693,07/01/25 04:00:00 PM,59.508,9216.0,,
4694,07/01/25 04:05:00 PM,58.303,7680.0,,
4695,07/01/25 04:10:00 PM,55.884,6656.0,,
4696,07/01/25 04:15:00 PM,53.100,5888.0,,
4697,07/01/25 04:20:00 PM,53.449,7680.0,,
4698,07/01/25 04:25:00 PM,57.268,7936.0,,
4699,07/01/25 04:30:00 PM,56.750,7168.0,,
4700,07/01/25 04:35:00 PM,54.669,6400.0,,
4701,07/01/25 04:40:00 PM,52.925,5888.0,,
4702,07/01/25 04:45:00 PM,51.346,5376.0,,
4703,07/01/25 04:50:00 PM,49.050,5888.0,,
4704,07/01/25 04:55:00 PM,49.050,6400.0,,
4705,07/01/25 05:00:00 PM,50.290,5888.0,,
4706,07/01/25 05:05:00 PM,49.937,5376.0,,
4707,07/01/25 05:10:00 PM,49.759,5632.0,,
4708,07/01/25 05:15:00 PM,48.339,4608.0,,
4709,07/01/25 05:20:00 PM,46.548,5120.0,,
4710,07/01/25 05:25:00 PM,47.446,7424.0,,
4711,07/01/25 05:30:00 PM,51.699,6656.0,,
4712,07/01/25 05:35:00 PM,47.266,4096.0,,
4713,07/01/25 05:40:00 PM,47.088,5888.0,,
4714,07/01/25 05:45:00 PM,44.742,4096.0,,
4715,07/01/25 05:50:00 PM,42.732,4096.0,,
4716,07/01/25 05:55:00 PM,41.810,3456.0,,
4717,07/01/25 06:00:00 PM,41.067,3584.0,,
4718,07/01/25 06:05:00 PM,40.881,4608.0,,
4719,07/01/25 06:10:00 PM,43.648,6400.0,,
4720,07/01/25 06:15:00 PM,43.099,3584.0,,
4721,07/01/25 06:20:00 PM,41.254,2560.0,,
4722,07/01/25 06:25:00 PM,40.134,3328.0,,
4723,07/01/25 06:30:00 PM,39.947,2816.0,,
4724,07/01/25 06:35:00 PM,39.007,2304.0,,
4725,07/01/25 06:40:00 PM,38.250,2560.0,,
4726,07/01/25 06:45:00 PM,38.250,2304.0,,
4727,07/01/25 06:50:00 PM,37.870,2304.0,,
4728,07/01/25 06:55:00 PM,37.679,2304.0,,
4729,07/01/25 07:00:00 PM,37.488,2176.0,,
4730,07/01/25 07:05:00 PM,37.488,2304.0,,
4731,07/01/25 07:10:00 PM,37.679,2048.0,,
4732,07/01/25 07:15:00 PM,37.297,1920.0,,
4733,07/01/25 07:20:00 PM,37.297,2048.0,,
4734,07/01/25 07:25:00 PM,36.914,1920.0,,
4735,07/01/25 07:30:00 PM,36.338,1472.0,,
4736,07/01/25 07:35:00 PM,36.145,1536.0,,
4737,07/01/25 07:40:00 PM,35.951,1344.0,,
4738,07/01/25 07:45:00 PM,35.951,1344.0,,
4739,07/01/25 07:50:00 PM,35.564,1088.0,,
4740,07/01/25 07:55:00 PM,35.175,1024.0,,
4741,07/01/25 08:00:00 PM,35.175,1152.0,,
4742,07/01/25 08:05:00 PM,35.175,1088.0,,
4743,07/01/25 08:10:00 PM,35.175,1152.0,,
4744,07/01/25 08:15:00 PM,35.175,960.0,,
4745,07/01/25 08:20:00 PM,34.981,1024.0,,
4746,07/01/25 08:25:00 PM,34.786,864.0,,
4747,07/01/25 08:30:00 PM,34.590,768.0,,
4748,07/01/25 08:35:00 PM,34.002,512.0,,
4749,07/01/25 08:40:00 PM,33.805,448.0,,
4750,07/01/25 08:45:00 PM,33.607,416.0,,
4751,07/01/25 08:50:00 PM,33.607,432.0,,
4752,07/01/25 08:55:00 PM,33.411,336.0,,
4753,07/01/25 09:00:00 PM,33.411,288.0,,
4754,07/01/25 09:05:00 PM,33.213,248.0,,
4755,07/01/25 09:10:00 PM,33.013,216.0,,
4756,07/01/25 09:15:00 PM,33.013,208.0,,
4757,07/01/25 09:20:00 PM,33.013,176.0,,
4758,07/01/25 09:25:00 PM,32.815,136.0,,
4759,07/01/25 09:30:00 PM,32.815,110.0,,
4760,07/01/25 09:35:00 PM,32.815,104.0,,
4761,07/01/25 09:40:00 PM,32.815,97.0,,
4762,07/01/25 09:45:00 PM,32.617,72.0,,
4763,07/01/25 09:50:00 PM,32.617,66.0,,
4764,07/01/25 09:55:00 PM,32.617,59.0,,
4765,07/01/25 10:00:00 PM,32.617,47.0,,
4766,07/01/25 10:05:00 PM,32.617,36.0,,
4767,07/01/25 10:10:00 PM,32.418,28.0,,
4768,07/01/25 10:15:00 PM,32.418,21.0,,
4769,07/01/25 10:20:00 PM,32.418,16.0,,
4770,07/01/25 10:25:00 PM,32.418,12.0,,
4771,07/01/25 10:30:00 PM,32.418,8.0,,
4772,07/01/25 10:35:00 PM,32.418,5.0,,
4773,07/01/25 10:40:00 PM,32.418,3.0,,
4774,07/01/25 10:45:00 PM,32.418,1.0,,
4775,07/01/25 10:50:00 PM,32.418,0.0,,
4776,07/01/25 10:55:00 PM,32.418,0.0,,
4777,07/01/25 11:00:00 PM,32.418,0.0,,
4778,07/01/25 11:05:00 PM,32.418,0.0,,
4779,07/01/25 11:10:00 PM,32.418,0.0,,
4780,07/01/25 11:15:00 PM,32.418,0.0,,
4781,07/01/25 11:20:00 PM,32.418,0.0,,
4782,07/01/25 11:25:00 PM,32.418,0.0,,
4783,07/01/25 11:30:00 PM,32.418,0.0,,
4784,07/01/25 11:35:00 PM,32.418,0.0,,
4785,07/01/25 11:40:00 PM,32.418,0.0,,
4786,07/01/25 11:45:00 PM,32.418,0.0,,
4787,07/01/25 11:50:00 PM,32.418,0.0,,
4788,07/01/25 11:55:00 PM,32.418,0.0,,
4789,07/02/25 12:00:00 AM,32.418,0.0,,
4790,07/02/25 12:05:00 AM,32.418,0.0,,
4791,07/02/25 12:10:00 AM,32.418,0.0,,
4792,07/02/25 12:15:00 AM,32.418,0.0,,
4793,07/02/25 12:20:00 AM,32.418,0.0,,
4794,07/02/25 12:25:00 AM,32.418,0.0,,
4795,07/02/25 12:30:00 AM,32.418,0.0,,
4796,07/02/25 12:35:00 AM,32.418,0.0,,
4797,07/02/25 12:40:00 AM,32.418,0.0,,
4798,07/02/25 12:45:00 AM,32.418,0.0,,
4799,07/02/25 12:50:00 AM,32.418,0.0,,
4800,07/02/25 12:55:00 AM,32.418,0.0,,
4801,07/02/25 01:00:00 AM,32.418,0.0,,
4802,07/02/25 01:05:00 AM,32.418,0.0,,
4803,07/02/25 01:10:00 AM,32.418,0.0,,
4804,07/02/25 01:15:00 AM,32.418,0.0,,
4805,07/02/25 01:20:00 AM,32.418,0.0,,
4806,07/02/25 01:25:00 AM,32.418,0.0,,
4807,07/02/25 01:30:00 AM,32.418,0.0,,
4808,07/02/25 01:35:00 AM,32.418,0.0,,
4809,07/02/25 01:40:00 AM,32.418,0.0,,
4810,07/02/25 01:45:00 AM,32.418,0.0,,
4811,07/02/25 01:50:00 AM,32.418,0.0,,
4812,07/02/25 01:55:00 AM,32.418,0.0,,
4813,07/02/25 02:00:00 AM,32.418,0.0,,
4814,07/02/25 02:05:00 AM,32.418,0.0,,
4815,07/02/25 02:10:00 AM,32.418,0.0,,
4816,07/02/25 02:15:00 AM,32.418,0.0,,
4817,07/02/25 02:20:00 AM,32.418,0.0,,
4818,07/02/25 02:25:00 AM,32.418,0.0,,
4819,07/02/25 02:30:00 AM,32.418,0.0,,
4820,07/02/25 02:35:00 AM,32.418,0.0,,
4821,07/02/25 02:40:00 AM,32.418,0.0,,
4822,07/02/25 02:45:00 AM,32.418,0.0,,
4823,07/02/25 02:50:00 AM,32.418,0.0,,
4824,07/02/25 02:55:00 AM,32.418,0.0,,
4825,07/02/25 03:00:00 AM,32.418,0.0,,
4826,07/02/25 03:05:00 AM,32.418,0.0,,
4827,07/02/25 03:10:00 AM,32.418,1.0,,
4828,07/02/25 03:15:00 AM,32.418,3.0,,
4829,07/02/25 03:20:00 AM,32.418,4.0,,
4830,07/02/25 03:25:00 AM,32.418,6.0,,
4831,07/02/25 03:30:00 AM,32.418,8.0,,
4832,07/02/25 03:35:00 AM,32.418,12.0,,
4833,07/02/25 03:40:00 AM,32.418,16.0,,
4834,07/02/25 03:45:00 AM,32.418,20.0,,
4835,07/02/25 03:50:00 AM,32.418,25.0,,
4836,07/02/25 03:55:00 AM,32.418,34.0,,
