Plot Title: 10573753,,,,,
#,"Date Time, GMT-08:00","Temp, °F (LGR S/N: 10573753, SEN S/N: 10567019, LBL: T1) (Uncovered 2m)","Temp, °F (LGR S/N: 10573753, SEN S/N: 10993622, LBL: T2) (Uncovered Surface)","Temp, °F (LGR S/N: 10573753, SEN S/N: 21247484, LBL: Tair) (Expensive, RH, 2m)","RH, % (LGR S/N: 10573753, SEN S/N: 21247484, LBL: RH)"
1289,6/24/2022 23:00,46.974,32.94,47.35,92.372
1290,6/24/2022 23:15,45.941,33.039,46.285,95.708
1291,6/24/2022 23:30,46.166,33.928,46.107,96.506
1292,6/24/2022 23:45,43.534,34.565,44.161,94.473
1293,6/25/2022 0:00,45.986,34.075,45.793,97.621
1294,6/25/2022 0:15,46.751,33.039,47.048,94.881
1295,6/25/2022 0:30,47.422,33.485,47.766,92.731
1296,6/25/2022 0:45,45.534,33.534,46,89.659
1297,6/25/2022 1:00,42.892,33.237,43.655,92.232
1298,6/25/2022 1:15,44.582,33.584,44.87,93.443
1299,6/25/2022 1:30,42.064,33.485,42.111,94.755
1300,6/25/2022 1:45,45.896,32.841,46.17,87.428
1301,6/25/2022 2:00,46.526,33.138,46.58,85.56
1302,6/25/2022 2:15,47.244,32.043,47.93,75.329
1303,6/25/2022 2:30,46.526,33.633,46.549,80.558
1304,6/25/2022 2:45,47.467,33.287,47.539,81.555
1305,6/25/2022 3:00,47.289,34.223,47.714,81.057
1306,6/25/2022 3:15,44.492,34.124,44.697,84.59
1307,6/25/2022 3:30,46.481,34.565,46.353,82.531
1308,6/25/2022 3:45,43.945,34.565,44.476,86.284
1309,6/25/2022 4:00,47.109,33.78,47.23,87.503
1310,6/25/2022 4:15,49.073,34.81,48.929,87.758
1311,6/25/2022 4:30,45.172,33.879,45.837,80.813
1312,6/25/2022 4:45,45.534,34.174,45.653,83.568
1313,6/25/2022 5:00,48.049,38.037,47.034,80.519
1314,6/25/2022 5:15,51.325,40.204,49.44,80.745
1315,6/25/2022 5:30,53.776,43.075,51.463,74.591
1316,6/25/2022 5:45,54.604,43.945,53.022,72.049
1317,6/25/2022 6:00,49.782,49.959,47.757,78.067
1318,6/25/2022 6:15,53.078,48.182,51.139,72.004
1319,6/25/2022 6:30,53.602,52.817,51.723,72.511
1320,6/25/2022 6:45,54.516,54.3,51.656,75.688
1321,6/25/2022 7:00,56.208,54.43,53.919,71.984
1322,6/25/2022 7:15,55.558,58.798,53.35,67.959
1323,6/25/2022 7:30,56.944,60.174,54.619,64.157
1324,6/25/2022 7:45,55.733,52.992,56.361,56.385
1325,6/25/2022 8:00,57.592,55.429,55.164,79.528
1326,6/25/2022 8:15,59.445,58.582,55.879,88.257
1327,6/25/2022 8:30,58.195,55.081,56.106,88.232
1328,6/25/2022 8:45,53.559,50.223,53.263,89.189
1329,6/25/2022 9:00,52.378,49.649,52.192,88.161
1330,6/25/2022 9:15,52.203,49.604,51.946,87.137
1331,6/25/2022 9:30,51.764,49.604,51.926,86.249
1332,6/25/2022 9:45,52.423,50.047,52.317,85.022
1333,6/25/2022 10:00,52.423,50.18,52.457,85.261
1334,6/25/2022 10:15,52.641,50.621,53.668,83.534
1335,6/25/2022 10:30,52.686,50.886,53.866,83.482
1336,6/25/2022 10:45,53.427,51.458,54.763,82.66
1337,6/25/2022 11:00,53.776,51.852,54.943,82.936
1338,6/25/2022 11:15,53.951,52.16,55.053,83.281
1339,6/25/2022 11:30,54.255,52.466,55.305,83.493
1340,6/25/2022 11:45,54.037,52.554,55.144,83.845
1341,6/25/2022 12:00,54.255,52.772,55.512,83.621
1342,6/25/2022 12:15,54.777,53.166,55.965,83.372
1343,6/25/2022 12:30,55.038,53.472,56.071,83.522
1344,6/25/2022 12:45,55.213,53.69,56.154,83.821
1345,6/25/2022 13:00,55.213,53.82,56.352,83.696
1346,6/25/2022 13:15,55.213,53.951,56.399,83.847
1347,6/25/2022 13:30,55.256,54.126,56.583,83.635
1348,6/25/2022 13:45,55.213,54.212,56.608,83.742
1349,6/25/2022 14:00,55.386,54.387,56.887,83.366
1350,6/25/2022 14:15,55.038,54.3,56.448,83.854
1351,6/25/2022 14:30,54.734,54.169,56.163,84.23
1352,6/25/2022 14:45,54.952,54.3,56.655,83.375
1353,6/25/2022 15:00,55.256,54.82,56.944,83.239
