datetime_utc,wind_speed_avg,wind_speed_max,source,maximum_definition,site_id,height,maximum_sensor_id,mean_sensor_id,source_file,excess_m_s,ratio
2026-06-26 14:30:00,4.47,4.61,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.14000000000000057,1.0313199105145414
2026-06-26 14:35:00,3.92,4.03,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.11000000000000032,1.028061224489796
2026-06-26 14:40:00,3.386,3.65,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.2639999999999998,1.0779681039574718
2026-06-26 14:45:00,3.724,4.24,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.516,1.138560687432868
2026-06-26 14:50:00,3.318,3.6,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.28200000000000003,1.0849909584086799
2026-06-26 14:55:00,3.05,3.19,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.14000000000000012,1.0459016393442624
2026-06-26 15:00:00,2.986,3.21,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.22399999999999975,1.075016744809109
2026-06-26 15:05:00,3.848,4.29,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.44200000000000017,1.114864864864865
2026-06-26 15:10:00,3.922,4.27,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3479999999999994,1.0887302396736358
2026-06-26 15:15:00,4.346,4.48,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.13400000000000034,1.0308329498389324
2026-06-26 15:20:00,4.016,4.33,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.31400000000000006,1.078187250996016
2026-06-26 15:25:00,3.71,3.85,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.14000000000000012,1.0377358490566038
2026-06-26 15:30:00,4.152,4.67,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.5179999999999998,1.1247591522157996
2026-06-26 15:35:00,4.362,4.85,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.48799999999999955,1.1118752865657955
2026-06-26 15:40:00,3.772,4.2,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.4280000000000004,1.1134676564156947
2026-06-26 15:45:00,3.736,3.94,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.20399999999999974,1.0546038543897216
2026-06-26 15:50:00,3.722,3.8,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.07799999999999985,1.0209564750134337
2026-06-26 15:55:00,3.794,4.08,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.28600000000000003,1.0753821823932526
2026-06-26 16:00:00,3.988,4.14,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.1519999999999997,1.0381143430290871
2026-06-26 16:05:00,3.702,3.93,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.2280000000000002,1.0615883306320908
2026-06-26 16:10:00,3.97,4.31,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3399999999999994,1.0856423173803524
2026-06-26 16:15:00,3.686,3.95,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.26400000000000023,1.0716223548562127
2026-06-26 16:20:00,3.452,3.94,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.488,1.141367323290846
2026-06-26 16:25:00,3.272,3.41,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.13800000000000034,1.0421760391198045
2026-06-26 16:30:00,2.87,3.11,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.23999999999999977,1.083623693379791
2026-06-26 16:35:00,3.398,3.75,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.35199999999999987,1.103590347263096
2026-06-26 16:40:00,2.978,3.28,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3019999999999996,1.1014103425117527
2026-06-26 16:45:00,3.44,3.76,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.31999999999999984,1.0930232558139534
2026-06-26 16:50:00,3.382,3.49,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.1080000000000001,1.031933767001774
2026-06-26 16:55:00,3.272,3.46,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.18800000000000017,1.0574572127139366
2026-06-26 17:00:00,3.014,3.42,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.40600000000000014,1.1347047113470472
2026-06-26 17:05:00,3.766,4.05,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.2839999999999998,1.0754115772703132
2026-06-26 17:10:00,3.77,4.2,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.43000000000000016,1.1140583554376657
2026-06-26 17:15:00,3.564,3.99,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.42600000000000016,1.1195286195286196
2026-06-26 17:20:00,3.446,3.68,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.23399999999999999,1.0679048171793384
2026-06-26 17:25:00,3.58,3.82,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.23999999999999977,1.0670391061452513
2026-06-26 17:30:00,4.132,4.49,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.35800000000000054,1.0866408518877058
2026-06-26 17:35:00,3.958,4.34,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3819999999999997,1.0965133906013138
2026-06-26 17:40:00,3.27,3.63,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3599999999999999,1.110091743119266
2026-06-26 17:45:00,2.908,3.22,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3120000000000003,1.1072902338376893
2026-06-26 17:50:00,3.128,3.69,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.5619999999999998,1.1796675191815855
2026-06-26 17:55:00,4.006,4.24,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.23399999999999999,1.058412381427858
2026-06-26 18:00:00,3.574,3.9,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.32600000000000007,1.0912143256855065
2026-06-26 18:05:00,3.584,3.8,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.21599999999999975,1.060267857142857
2026-06-26 18:10:00,3.756,4.02,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.2639999999999998,1.0702875399361023
2026-06-26 18:15:00,3.264,3.72,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.4560000000000004,1.1397058823529413
2026-06-26 18:20:00,3.638,4.07,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.4320000000000004,1.1187465640461793
2026-06-26 18:25:00,3.522,3.69,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.16800000000000015,1.0477001703577513
2026-06-26 18:30:00,3.722,3.88,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.15799999999999992,1.0424502955400323
2026-06-26 18:35:00,3.394,3.6,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.20599999999999996,1.060695344725987
2026-06-26 18:40:00,3.454,3.86,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.4059999999999997,1.1175448755066588
2026-06-26 18:45:00,3.416,3.62,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.20400000000000018,1.059718969555035
2026-06-26 18:50:00,3.824,4.29,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.4660000000000002,1.1218619246861925
2026-06-26 18:55:00,3.362,3.79,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.42799999999999994,1.1273051754907792
2026-06-26 19:00:00,3.644,3.98,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.33599999999999985,1.0922063666300768
2026-06-26 19:05:00,3.416,3.63,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.21399999999999997,1.0626463700234192
2026-06-26 19:10:00,3.478,3.7,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.22199999999999998,1.0638297872340425
2026-06-26 19:15:00,3.206,3.26,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.053999999999999826,1.0168434185901434
2026-06-26 19:20:00,3.202,3.41,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.20800000000000018,1.0649594003747658
2026-06-26 19:25:00,3.14,3.52,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3799999999999999,1.1210191082802548
2026-06-26 19:30:00,3.238,3.34,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.10199999999999987,1.031500926497838
2026-06-26 19:35:00,3.29,3.42,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.1299999999999999,1.0395136778115501
2026-06-26 19:40:00,3.392,3.58,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.18800000000000017,1.0554245283018868
2026-06-26 19:45:00,3.05,3.19,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.14000000000000012,1.0459016393442624
2026-06-26 19:50:00,3.576,3.98,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.4039999999999999,1.1129753914988814
2026-06-26 19:55:00,3.44,3.95,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.5100000000000002,1.1482558139534884
2026-06-26 20:00:00,3.416,3.85,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.43400000000000016,1.1270491803278688
2026-06-26 20:05:00,3.386,3.63,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.24399999999999977,1.072061429415239
2026-06-26 20:10:00,4.024,4.4,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.37600000000000033,1.0934393638170974
2026-06-26 20:15:00,4.198,4.42,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.22199999999999953,1.0528823249166268
2026-06-26 20:20:00,4.122,4.47,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.34799999999999986,1.0844250363901018
2026-06-26 20:25:00,3.818,4.14,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3219999999999996,1.0843373493975903
2026-06-26 20:30:00,3.746,4.16,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.41400000000000015,1.1105178857447946
2026-06-26 20:35:00,4.024,4.45,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.42600000000000016,1.1058648111332008
2026-06-26 20:40:00,3.942,4.2,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.258,1.06544901065449
2026-06-26 20:45:00,4.184,4.67,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.48599999999999977,1.1161567877629062
2026-06-26 20:50:00,3.516,3.66,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.14400000000000013,1.0409556313993173
2026-06-26 20:55:00,3.636,3.94,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3039999999999998,1.0836083608360836
2026-06-26 21:00:00,3.326,3.57,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.24399999999999977,1.073361395069152
2026-06-26 21:05:00,3.274,3.54,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.266,1.0812461820403176
2026-06-26 21:10:00,3.246,3.53,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.2839999999999998,1.0874922982131854
2026-06-26 21:15:00,2.736,3.22,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.484,1.1769005847953216
2026-06-26 21:20:00,2.082,2.34,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.258,1.1239193083573487
2026-06-26 21:25:00,2.236,2.89,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.6539999999999999,1.2924865831842576
2026-06-26 21:30:00,2.972,3.08,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.1080000000000001,1.0363391655450875
2026-06-26 21:35:00,3.078,3.64,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.5620000000000003,1.1825860948667968
2026-06-26 21:40:00,2.82,2.96,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.14000000000000012,1.049645390070922
2026-06-26 21:45:00,3.336,3.66,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3240000000000003,1.0971223021582734
2026-06-26 21:50:00,3.298,3.5,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.20199999999999996,1.0612492419648272
2026-06-26 21:55:00,3.586,3.71,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.12400000000000011,1.0345789180145009
2026-06-26 22:00:00,3.578,3.71,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.13200000000000012,1.0368921185019564
2026-06-26 22:05:00,3.232,3.63,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3979999999999997,1.1231435643564356
2026-06-26 22:10:00,3.422,4.24,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.8180000000000001,1.239041496201052
2026-06-26 22:15:00,3.148,4.19,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,1.0420000000000003,1.3310038119440915
2026-06-26 22:20:00,2.354,2.54,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.18599999999999994,1.0790144435004247
2026-06-26 22:25:00,2.038,3.31,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,1.2720000000000002,1.6241413150147206
2026-06-26 22:30:00,3.398,3.83,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.43199999999999994,1.1271336080047085
2026-06-26 22:35:00,3.986,4.63,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.6439999999999997,1.16156547917712
2026-06-26 22:40:00,3.856,4.14,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.2839999999999998,1.0736514522821576
2026-06-26 22:45:00,4.4,4.72,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3199999999999994,1.0727272727272725
2026-06-26 22:50:00,3.876,4.3,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.42399999999999993,1.109391124871001
2026-06-26 22:55:00,3.854,4.26,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.4059999999999997,1.1053450960041515
2026-06-26 23:00:00,4.368,4.69,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.32200000000000006,1.0737179487179487
2026-06-26 23:05:00,4.202,4.48,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.27800000000000047,1.0661589719181344
2026-06-26 23:10:00,4.358,4.52,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.16199999999999992,1.0371730151445617
2026-06-26 23:15:00,4.19,4.32,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.1299999999999999,1.0310262529832934
2026-06-26 23:20:00,3.95,4.13,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.17999999999999972,1.0455696202531646
2026-06-26 23:25:00,4.424,4.81,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.38599999999999923,1.0872513562386978
2026-06-26 23:30:00,4.434,5.13,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.6959999999999997,1.1569688768606223
2026-06-26 23:35:00,3.81,4.16,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3500000000000001,1.0918635170603674
2026-06-26 23:40:00,4.8,5.07,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.27000000000000046,1.0562500000000001
2026-06-26 23:45:00,4.74,5.03,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.29000000000000004,1.0611814345991561
2026-06-26 23:50:00,4.722,4.82,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.09799999999999986,1.0207539178314273
2026-06-26 23:55:00,4.382,4.65,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.2680000000000007,1.061159287996349
2026-06-27 00:00:00,4.576,5.09,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.5140000000000002,1.1123251748251748
2026-06-27 00:05:00,4.404,5.0,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.5960000000000001,1.1353315168029066
2026-06-27 00:10:00,4.642,4.79,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.1479999999999997,1.031882809133994
2026-06-27 00:15:00,4.748,4.87,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.12199999999999989,1.0256950294860994
2026-06-27 00:20:00,4.802,5.06,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.258,1.0537276134943774
2026-06-27 00:25:00,4.448,4.68,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.23199999999999932,1.0521582733812949
2026-06-27 00:30:00,4.484,4.7,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.2160000000000002,1.048171275646744
2026-06-27 00:35:00,4.512,4.68,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.16800000000000015,1.0372340425531916
2026-06-27 00:40:00,4.448,4.63,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.1819999999999995,1.0409172661870503
2026-06-27 00:45:00,4.104,4.25,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.1459999999999999,1.0355750487329434
2026-06-27 00:50:00,4.438,4.8,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3620000000000001,1.081568273997296
2026-06-27 00:55:00,4.948,5.5,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.5519999999999996,1.1115602263540825
2026-06-27 01:00:00,4.66,5.19,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.5300000000000002,1.113733905579399
2026-06-27 01:05:00,4.864,5.32,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.4560000000000004,1.09375
2026-06-27 01:10:00,4.3,4.9,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.6000000000000005,1.1395348837209303
2026-06-27 01:15:00,4.236,4.6,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3639999999999999,1.0859301227573182
2026-06-27 01:20:00,4.07,4.43,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.35999999999999943,1.0884520884520883
2026-06-27 01:25:00,4.946,5.31,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.3639999999999999,1.073594824100283
2026-06-27 01:30:00,4.422,4.63,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.20800000000000018,1.047037539574853
2026-06-27 01:35:00,4.396,4.79,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.39400000000000013,1.0896269335759783
2026-06-27 01:40:00,4.704,5.02,rmyoung,maximum of one-minute subsamples in five-minute interval,A04,2m,11705_wind_speed_max,11705_wind_speed_avg,11705_A04.nc,0.31599999999999984,1.0671768707482994
